#Number of particles   : 500
#Number of trajectories: 300000
#Temperature           : 8
#Number of timestamps  : 4000
#Runtime in seconds    : 13976.810000
#time       real_part      imaginary_part
     3.855   0.00106788   0.00012148
      3.86   0.00105216   0.000132355
     3.865   0.00103612   0.000143288
      3.87   0.00101977   0.00015427
     3.875   0.00100311   0.000165295
      3.88   0.000986156   0.000176356
     3.885   0.000968902   0.000187444
      3.89   0.000951356   0.000198553
     3.895   0.000933525   0.000209675
       3.9   0.000915414   0.000220802
     3.905   0.000897029   0.000231927
      3.91   0.000878374   0.000243043
     3.915   0.000859457   0.000254142
      3.92   0.000840283   0.000265216
     3.925   0.000820859   0.000276258
      3.93   0.000801191   0.00028726
     3.935   0.000781285   0.000298216
      3.94   0.000761148   0.000309119
     3.945   0.000740788   0.00031996
      3.95   0.000720211   0.000330733
     3.955   0.000699423   0.000341432
      3.96   0.000678434   0.000352048
     3.965   0.000657249   0.000362577
      3.97   0.000635878   0.000373011
     3.975   0.000614326   0.000383344
      3.98   0.000592604   0.00039357
     3.985   0.000570718   0.000403684
      3.99   0.000548677   0.000413678
     3.995   0.000526489   0.000423549
         4   0.000504163   0.000433291
     4.005   0.000481708   0.000442898
      4.01   0.000459132   0.000452366
     4.015   0.000436445   0.000461691
      4.02   0.000413655   0.000470868
     4.025   0.000390772   0.000479893
      4.03   0.000367805   0.000488762
     4.035   0.000344764   0.000497472
      4.04   0.000321658   0.00050602
     4.045   0.000298497   0.000514403
      4.05   0.00027529   0.000522618
     4.055   0.000252048   0.000530662
      4.06   0.00022878   0.000538535
     4.065   0.000205496   0.000546233
      4.07   0.000182207   0.000553756
     4.075   0.000158921   0.000561102
      4.08   0.000135651   0.00056827
     4.085   0.000112405   0.00057526
      4.09   8.91932e-05   0.000582071
     4.095   6.60267e-05   0.000588703
       4.1   4.29153e-05   0.000595157
     4.105   1.98691e-05   0.000601432
      4.11   -3.10183e-06   0.00060753
     4.115   -2.59873e-05   0.000613451
      4.12   -4.87772e-05   0.000619197
     4.125   -7.14617e-05   0.00062477
      4.13   -9.40307e-05   0.00063017
     4.135   -0.000116474    0.0006354
      4.14   -0.000138783   0.000640462
     4.145   -0.000160947   0.000645358
      4.15   -0.000182956   0.000650092
     4.155   -0.000204801   0.000654665
      4.16   -0.000226473   0.00065908
     4.165   -0.000247962   0.000663341
      4.17   -0.00026926   0.000667451
     4.175   -0.000290357   0.000671414
      4.18   -0.000311244   0.000675232
     4.185   -0.000331913   0.00067891
      4.19   -0.000352355   0.000682451
     4.195   -0.000372562   0.000685859
       4.2   -0.000392526   0.000689138
     4.205   -0.000412238   0.000692292
      4.21   -0.000431691   0.000695325
     4.215   -0.000450877   0.000698242
      4.22   -0.000469789   0.000701045
     4.225   -0.00048842   0.000703741
      4.23   -0.000506762   0.000706332
     4.235   -0.000524808   0.000708822
      4.24   -0.000542553   0.000711217
     4.245   -0.000559989   0.000713519
      4.25   -0.00057711   0.000715733
     4.255   -0.00059391   0.000717863
      4.26   -0.000610384   0.000719913
     4.265   -0.000626526   0.000721886
      4.27   -0.00064233   0.000723787
     4.275   -0.000657791   0.000725618
      4.28   -0.000672904   0.000727383
     4.285   -0.000687665   0.000729086
      4.29   -0.000702068   0.000730729
     4.295   -0.00071611   0.000732316
       4.3   -0.000729786   0.000733849
     4.305   -0.000743092   0.000735331
      4.31   -0.000756024   0.000736764
     4.315   -0.000768579   0.000738151
      4.32   -0.000780752   0.000739493
     4.325   -0.000792542   0.000740793
      4.33   -0.000803944   0.000742052
     4.335   -0.000814955   0.000743272
      4.34   -0.000825574   0.000744453
     4.345   -0.000835796   0.000745596
      4.35   -0.00084562   0.000746702
     4.355   -0.000855043   0.000747772
      4.36   -0.000864064   0.000748805
     4.365   -0.000872679   0.000749802
      4.37   -0.000880887   0.000750762
     4.375   -0.000888686   0.000751685
      4.38   -0.000896075   0.000752569
     4.385   -0.000903051   0.000753414
      4.39   -0.000909614   0.000754218
     4.395   -0.000915761   0.00075498
       4.4   -0.000921493   0.000755698
     4.405   -0.000926807   0.00075637
      4.41   -0.000931703   0.000756993
     4.415   -0.00093618   0.000757565
      4.42   -0.000940236   0.000758083
     4.425   -0.000943872   0.000758544
      4.43   -0.000947087   0.000758945
     4.435   -0.00094988   0.000759283
      4.44   -0.000952251   0.000759554
     4.445   -0.000954199   0.000759754
      4.45   -0.000955725   0.000759879
     4.455   -0.000956828   0.000759926
      4.46   -0.000957509   0.000759889
     4.465   -0.000957767   0.000759765
      4.47   -0.000957604   0.000759549
     4.475   -0.000957018   0.000759237
      4.48   -0.000956012   0.000758823
     4.485   -0.000954585   0.000758303
      4.49   -0.000952739   0.000757672
     4.495   -0.000950474   0.000756926
       4.5   -0.000947791   0.000756058
     4.505   -0.000944693   0.000755065
      4.51   -0.000941179   0.000753941
     4.515   -0.000937252   0.000752681
      4.52   -0.000932913   0.00075128
     4.525   -0.000928165   0.000749734
      4.53   -0.000923009   0.000748037
     4.535   -0.000917448   0.000746184
      4.54   -0.000911483   0.000744172
     4.545   -0.000905119   0.000741994
      4.55   -0.000898357   0.000739648
     4.555   -0.000891201   0.000737127
      4.56   -0.000883654   0.000734429
     4.565   -0.000875719   0.000731548
      4.57   -0.000867401   0.000728482
     4.575   -0.000858703   0.000725226
      4.58   -0.000849629   0.000721777
     4.585   -0.000840185   0.000718132
      4.59   -0.000830374   0.000714286
     4.595   -0.000820202   0.000710239
       4.6   -0.000809674   0.000705986
     4.605   -0.000798795   0.000701527
      4.61   -0.000787572   0.000696857
     4.615   -0.00077601   0.000691977
      4.62   -0.000764116   0.000686884
     4.625   -0.000751897   0.000681577
      4.63   -0.000739358   0.000676056
     4.635   -0.000726509   0.000670319
      4.64   -0.000713355   0.000664367
     4.645   -0.000699905   0.000658199
      4.65   -0.000686167   0.000651815
     4.655   -0.000672149   0.000645218
      4.66   -0.000657859   0.000638407
     4.665   -0.000643307   0.000631384
      4.67   -0.000628502   0.00062415
     4.675   -0.000613453   0.000616708
      4.68   -0.00059817   0.000609061
     4.685   -0.000582663   0.00060121
      4.69   -0.000566941   0.000593158
     4.695   -0.000551016   0.00058491
       4.7   -0.000534898   0.000576468
     4.705   -0.000518598   0.000567837
      4.71   -0.000502127   0.000559021
     4.715   -0.000485496   0.000550025
      4.72   -0.000468717   0.000540852
     4.725   -0.000451802   0.000531509
      4.73   -0.000434763   0.000522001
     4.735   -0.000417611   0.000512334
      4.74   -0.000400359   0.000502513
     4.745   -0.000383019   0.000492544
      4.75   -0.000365604   0.000482435
     4.755   -0.000348127   0.000472191
      4.76   -0.0003306   0.00046182
     4.765   -0.000313036   0.000451328
      4.77   -0.000295448   0.000440722
     4.775   -0.00027785   0.000430011
      4.78   -0.000260253   0.000419201
     4.785   -0.000242672    0.0004083
      4.79   -0.000225118   0.000397315
     4.795   -0.000207607   0.000386256
       4.8   -0.00019015   0.000375129
     4.805   -0.00017276   0.000363943
      4.81   -0.000155451   0.000352705
     4.815   -0.000138236   0.000341425
      4.82   -0.000121127   0.000330109
     4.825   -0.000104137   0.000318766
      4.83   -8.72794e-05   0.000307405
     4.835   -7.05662e-05   0.000296034
      4.84   -5.401e-05   0.00028466
     4.845   -3.7623e-05   0.000273292
      4.85   -2.14173e-05   0.000261937
     4.855   -5.40475e-06   0.000250604
      4.86   1.04029e-05   0.000239301
     4.865   2.59943e-05   0.000228035
      4.87   4.13581e-05   0.000216814
     4.875   5.64834e-05   0.000205645
      4.88   7.13594e-05   0.000194536
     4.885   8.59758e-05   0.000183494
      4.89   0.000100322   0.000172525
     4.895   0.000114389   0.000161638
       4.9   0.000128167   0.000150839
     4.905   0.000141647   0.000140133
      4.91   0.000154819   0.000129528
     4.915   0.000167676   0.000119029
      4.92   0.00018021   0.000108642
     4.925   0.000192411   9.83736e-05
      4.93   0.000204275   8.82282e-05
     4.935   0.000215792   7.82113e-05
      4.94   0.000226958   6.83278e-05
     4.945   0.000237765   5.85823e-05
      4.95   0.000248208   4.89792e-05
     4.955   0.000258282   3.95227e-05
      4.96   0.000267982   3.02167e-05
     4.965   0.000277304   2.10647e-05
      4.97   0.000286243   1.20701e-05
     4.975   0.000294796   3.23594e-06
      4.98   0.00030296   -5.43488e-06
     4.985   0.000310733   -1.39399e-05
      4.99   0.000318111   -2.22768e-05
     4.995   0.000325095   -3.04436e-05
         5   0.000331681   -3.84385e-05
     5.005   0.000337869   -4.62602e-05
      5.01   0.000343659   -5.39074e-05
     5.015   0.000349051   -6.13792e-05
      5.02   0.000354046   -6.86748e-05
     5.025   0.000358643   -7.5794e-05
      5.03   0.000362845   -8.27365e-05
     5.035   0.000366653   -8.95024e-05
      5.04   0.000370068   -9.60921e-05
     5.045   0.000373094   -0.000102506
      5.05   0.000375734   -0.000108745
     5.055   0.00037799   -0.000114811
      5.06   0.000379865   -0.000120704
     5.065   0.000381365   -0.000126426
      5.07   0.000382492   -0.000131978
     5.075   0.000383252   -0.000137364
      5.08   0.00038365   -0.000142584
     5.085   0.000383689   -0.000147641
      5.09   0.000383376   -0.000152539
     5.095   0.000382716   -0.000157279
       5.1   0.000381715   -0.000161864
     5.105   0.000380379   -0.000166298
      5.11   0.000378714   -0.000170584
     5.115   0.000376726   -0.000174726
      5.12   0.000374422   -0.000178727
     5.125   0.000371809   -0.000182591
      5.13   0.000368893   -0.000186322
     5.135   0.000365681   -0.000189925
      5.14   0.000362179   -0.000193403
     5.145   0.000358396   -0.000196761
      5.15   0.000354337   -0.000200004
     5.155   0.00035001   -0.000203137
      5.16   0.000345422   -0.000206164
     5.165   0.00034058   -0.000209091
      5.17   0.00033549   -0.000211923
     5.175   0.00033016   -0.000214665
      5.18   0.000324595   -0.000217323
     5.185   0.000318804   -0.000219902
      5.19   0.000312792   -0.000222408
     5.195   0.000306566   -0.000224848
       5.2   0.000300132   -0.000227226
     5.205   0.000293496   -0.000229549
      5.21   0.000286664   -0.000231824
     5.215   0.000279642   -0.000234057
      5.22   0.000272435   -0.000236254
     5.225   0.000265049   -0.000238422
      5.23   0.000257488   -0.000240567
     5.235   0.000249758   -0.000242697
      5.24   0.000241862   -0.000244818
     5.245   0.000233806   -0.000246937
      5.25   0.000225593   -0.000249062
     5.255   0.000217227   -0.000251199
      5.26   0.000208712   -0.000253356
     5.265   0.00020005   -0.00025554
      5.27   0.000191245   -0.00025776
     5.275   0.000182299   -0.000260021
      5.28   0.000173215   -0.000262333
     5.285   0.000163994   -0.000264702
      5.29   0.000154638   -0.000267137
     5.295   0.00014515   -0.000269645
       5.3   0.000135529   -0.000272234
     5.305   0.000125777   -0.000274913
      5.31   0.000115895   -0.000277688
     5.315   0.000105882   -0.000280569
      5.32   9.57394e-05   -0.000283563
     5.325   8.54665e-05   -0.000286678
      5.33   7.5063e-05   -0.000289923
     5.335   6.45283e-05   -0.000293305
      5.34   5.38615e-05   -0.000296832
     5.345   4.30615e-05   -0.000300513
      5.35   3.21271e-05   -0.000304356
     5.355   2.10569e-05   -0.000308368
      5.36   9.84911e-06   -0.000312558
     5.365   -1.49789e-06   -0.000316933
      5.37   -1.29861e-05   -0.000321502
     5.375   -2.46175e-05   -0.000326271
      5.38   -3.63942e-05   -0.000331249
     5.385   -4.83186e-05   -0.000336443
      5.39   -6.03929e-05   -0.00034186
     5.395   -7.26195e-05   -0.000347507
       5.4   -8.50009e-05   -0.000353392
     5.405   -9.75396e-05   -0.000359522
      5.41   -0.000110238   -0.000365903
     5.415   -0.000123098   -0.000372541
      5.42   -0.000136124   -0.000379443
     5.425   -0.000149316   -0.000386615
      5.43   -0.000162677   -0.000394062
     5.435   -0.00017621   -0.000401791
      5.44   -0.000189917   -0.000409806
     5.445   -0.000203801   -0.000418112
      5.45   -0.000217862   -0.000426714
     5.455   -0.000232102   -0.000435616
      5.46   -0.000246525   -0.000444822
     5.465   -0.00026113   -0.000454336
      5.47   -0.00027592   -0.00046416
     5.475   -0.000290895   -0.000474297
      5.48   -0.000306057   -0.00048475
     5.485   -0.000321407   -0.000495521
      5.49   -0.000336945   -0.000506611
     5.495   -0.000352671   -0.000518021
       5.5   -0.000368586   -0.000529752
     5.505   -0.000384689   -0.000541805
      5.51   -0.00040098   -0.000554178
     5.515   -0.00041746   -0.00056687
      5.52   -0.000434126   -0.000579882
     5.525   -0.000450978   -0.00059321
      5.53   -0.000468014   -0.000606852
     5.535   -0.000485233   -0.000620807
      5.54   -0.000502634   -0.000635069
     5.545   -0.000520213   -0.000649637
      5.55   -0.00053797   -0.000664504
     5.555   -0.0005559   -0.000679667
      5.56   -0.000574003   -0.000695119
     5.565   -0.000592273   -0.000710856
      5.57   -0.000610709   -0.00072687
     5.575   -0.000629306   -0.000743155
      5.58   -0.000648062   -0.000759703
     5.585   -0.000666972   -0.000776506
      5.59   -0.000686032   -0.000793557
     5.595   -0.000705237   -0.000810846
       5.6   -0.000724584   -0.000828364
     5.605   -0.000744068   -0.000846101
      5.61   -0.000763684   -0.000864047
     5.615   -0.000783426   -0.000882191
      5.62   -0.000803291   -0.000900523
     5.625   -0.000823272   -0.000919031
      5.63   -0.000843365   -0.000937703
     5.635   -0.000863563   -0.000956527
      5.64   -0.000883863   -0.000975492
     5.645   -0.000904257   -0.000994583
      5.65   -0.000924741   -0.00101379
     5.655   -0.000945308   -0.0010331
      5.66   -0.000965953   -0.00105249
     5.665   -0.00098667   -0.00107196
      5.67   -0.00100745   -0.00109149
     5.675   -0.0010283   -0.00111106
      5.68   -0.0010492   -0.00113067
     5.685   -0.00107015   -0.0011503
      5.69   -0.00109114   -0.00116992
     5.695   -0.00111217   -0.00118954
       5.7   -0.00113323   -0.00120914
     5.705   -0.00115432   -0.00122869
      5.71   -0.00117543   -0.00124819
     5.715   -0.00119656   -0.00126763
      5.72   -0.00121769   -0.00128699
     5.725   -0.00123883   -0.00130625
      5.73   -0.00125997   -0.0013254
     5.735   -0.00128111   -0.00134443
      5.74   -0.00130224   -0.00136332
     5.745   -0.00132335   -0.00138207
      5.75   -0.00134444   -0.00140066
     5.755   -0.0013655   -0.00141908
      5.76   -0.00138654   -0.00143731
     5.765   -0.00140754   -0.00145535
      5.77   -0.0014285   -0.00147318
     5.775   -0.00144942   -0.00149079
      5.78   -0.00147029   -0.00150818
     5.785   -0.00149111   -0.00152533
      5.79   -0.00151188   -0.00154223
     5.795   -0.00153258   -0.00155888
       5.8   -0.00155322   -0.00157526
     5.805   -0.0015738   -0.00159138
      5.81   -0.0015943   -0.00160721
     5.815   -0.00161472   -0.00162277
      5.82   -0.00163507   -0.00163803
     5.825   -0.00165533   -0.00165299
      5.83   -0.0016755   -0.00166766
     5.835   -0.00169559   -0.00168202
      5.84   -0.00171557   -0.00169608
     5.845   -0.00173546   -0.00170982
      5.85   -0.00175524   -0.00172325
     5.855   -0.00177492   -0.00173637
      5.86   -0.00179448   -0.00174918
     5.865   -0.00181393   -0.00176166
      5.87   -0.00183326   -0.00177384
     5.875   -0.00185246   -0.00178569
      5.88   -0.00187154   -0.00179724
     5.885   -0.00189048   -0.00180848
      5.89   -0.00190928   -0.0018194
     5.895   -0.00192794   -0.00183003
       5.9   -0.00194645   -0.00184035
     5.905   -0.00196481   -0.00185037
      5.91    -0.001983   -0.00186011
     5.915   -0.00200104   -0.00186955
      5.92   -0.0020189   -0.00187872
     5.925   -0.00203658   -0.00188762
      5.93   -0.00205409   -0.00189624
     5.935   -0.0020714   -0.00190461
      5.94   -0.00208852   -0.00191272
     5.945   -0.00210544   -0.00192059
      5.95   -0.00212214   -0.00192822
     5.955   -0.00213864   -0.00193562
      5.96   -0.0021549   -0.0019428
     5.965   -0.00217094   -0.00194977
      5.97   -0.00218673   -0.00195654
     5.975   -0.00220228   -0.00196312
      5.98   -0.00221757   -0.00196952
     5.985   -0.00223259   -0.00197574
      5.99   -0.00224734   -0.00198179
     5.995   -0.00226181   -0.0019877
         6   -0.00227598   -0.00199346
     6.005   -0.00228985   -0.00199908
      6.01   -0.00230341   -0.00200459
     6.015   -0.00231665   -0.00200997
      6.02   -0.00232955   -0.00201525
     6.025   -0.00234211   -0.00202043
      6.03   -0.00235432   -0.00202553
     6.035   -0.00236616   -0.00203055
      6.04   -0.00237762   -0.0020355
     6.045   -0.0023887   -0.00204038
      6.05   -0.00239938   -0.00204522
     6.055   -0.00240964   -0.00205001
      6.06   -0.00241949   -0.00205476
     6.065   -0.0024289   -0.00205948
      6.07   -0.00243787   -0.00206418
     6.075   -0.00244637   -0.00206886
      6.08   -0.00245441   -0.00207353
     6.085   -0.00246196   -0.00207819
      6.09   -0.00246902   -0.00208285
     6.095   -0.00247557   -0.00208752
       6.1   -0.0024816   -0.00209219
     6.105   -0.0024871   -0.00209688
      6.11   -0.00249205   -0.00210158
     6.115   -0.00249645   -0.0021063
      6.12   -0.00250027   -0.00211103
     6.125   -0.00250351   -0.00211579
      6.13   -0.00250616   -0.00212056
     6.135   -0.0025082   -0.00212536
      6.14   -0.00250963   -0.00213018
     6.145   -0.00251042   -0.00213502
      6.15   -0.00251056   -0.00213987
     6.155   -0.00251006   -0.00214475
      6.16   -0.00250888   -0.00214963
     6.165   -0.00250703   -0.00215453
      6.17   -0.00250448   -0.00215943
     6.175   -0.00250124   -0.00216434
      6.18   -0.00249728   -0.00216925
     6.185   -0.00249261   -0.00217414
      6.19   -0.0024872   -0.00217903
     6.195   -0.00248104   -0.00218389
       6.2   -0.00247414   -0.00218873
     6.205   -0.00246647   -0.00219353
      6.21   -0.00245803   -0.00219829
     6.215   -0.00244882    -0.002203
      6.22   -0.00243881   -0.00220765
     6.225   -0.00242801   -0.00221223
      6.23   -0.0024164   -0.00221673
     6.235   -0.00240399   -0.00222115
      6.24   -0.00239075   -0.00222546
     6.245   -0.0023767   -0.00222967
      6.25   -0.00236181   -0.00223376
     6.255   -0.0023461   -0.00223772
      6.26   -0.00232954   -0.00224153
     6.265   -0.00231214   -0.00224519
      6.27   -0.00229389   -0.00224868
     6.275   -0.0022748   -0.00225199
      6.28   -0.00225485   -0.00225511
     6.285   -0.00223405   -0.00225803
      6.29   -0.0022124   -0.00226073
     6.295   -0.00218989   -0.0022632
       6.3   -0.00216653   -0.00226543
     6.305   -0.00214232   -0.0022674
      6.31   -0.00211725   -0.0022691
     6.315   -0.00209134   -0.00227053
      6.32   -0.00206458   -0.00227165
     6.325   -0.00203698   -0.00227248
      6.33   -0.00200854   -0.00227298
     6.335   -0.00197927   -0.00227314
      6.34   -0.00194918   -0.00227297
     6.345   -0.00191827   -0.00227243
      6.35   -0.00188654   -0.00227153
     6.355   -0.00185402   -0.00227024
      6.36   -0.0018207   -0.00226856
     6.365   -0.00178661   -0.00226647
      6.37   -0.00175174   -0.00226396
     6.375   -0.00171611   -0.00226103
      6.38   -0.00167974   -0.00225766
     6.385   -0.00164264   -0.00225384
      6.39   -0.00160482   -0.00224956
     6.395   -0.0015663   -0.0022448
       6.4   -0.00152709   -0.00223957
     6.405   -0.00148722   -0.00223386
      6.41   -0.0014467   -0.00222764
     6.415   -0.00140555   -0.00222092
      6.42   -0.00136379   -0.00221369
     6.425   -0.00132145   -0.00220593
      6.43   -0.00127853   -0.00219765
     6.435   -0.00123507   -0.00218884
      6.44   -0.00119109   -0.00217949
     6.445   -0.00114661   -0.00216959
      6.45   -0.00110166   -0.00215914
     6.455   -0.00105627   -0.00214813
      6.46   -0.00101046   -0.00213657
     6.465   -0.000964255   -0.00212445
      6.47   -0.000917689   -0.00211176
     6.475   -0.000870789   -0.0020985
      6.48   -0.000823585   -0.00208468
     6.485   -0.000776109   -0.00207028
      6.49   -0.00072839   -0.00205531
     6.495   -0.000680462   -0.00203977
       6.5   -0.000632356   -0.00202366
     6.505   -0.000584105   -0.00200698
      6.51   -0.000535745   -0.00198973
     6.515   -0.000487308   -0.00197192
      6.52   -0.000438829   -0.00195354
     6.525   -0.000390345   -0.0019346
      6.53   -0.00034189   -0.0019151
     6.535   -0.000293501   -0.00189504
      6.54   -0.000245215   -0.00187444
     6.545   -0.000197068   -0.00185329
      6.55   -0.000149097   -0.00183161
     6.555   -0.000101341   -0.00180939
      6.56   -5.38358e-05   -0.00178665
     6.565   -6.62061e-06   -0.00176339
      6.57   4.02671e-05   -0.00173962
     6.575   8.67891e-05   -0.00171535
      6.58   0.000132908   -0.00169059
     6.585   0.000178584   -0.00166534
      6.59   0.000223781   -0.00163962
     6.595   0.00026846   -0.00161343
       6.6   0.000312583   -0.00158679
     6.605   0.000356114   -0.0015597
      6.61   0.000399014   -0.00153219
     6.615   0.000441246   -0.00150425
      6.62   0.000482775   -0.0014759
     6.625   0.000523563   -0.00144716
      6.63   0.000563576   -0.00141804
     6.635   0.000602777   -0.00138854
      6.64   0.000641132   -0.00135869
     6.645   0.000678607   -0.00132849
      6.65   0.000715169   -0.00129797
     6.655   0.000750784   -0.00126713
      6.66   0.000785422   -0.00123599
     6.665   0.000819051   -0.00120456
      6.67   0.00085164   -0.00117286
     6.675   0.00088316   -0.00114091
      6.68   0.000913583   -0.00110871
     6.685   0.000942882   -0.00107629
      6.69   0.00097103   -0.00104366
     6.695   0.000998002   -0.00101083
       6.7   0.00102377   -0.000977829
     6.705   0.00104832   -0.00094466
      6.71   0.00107162   -0.000911344
     6.715   0.00109366   -0.000877896
      6.72   0.00111442   -0.000844331
     6.725   0.00113387   -0.000810667
      6.73     0.001152   -0.000776918
     6.735   0.00116879   -0.0007431
      6.74   0.00118424   -0.000709228
     6.745   0.00119833   -0.000675318
      6.75   0.00121105   -0.000641386
     6.755   0.00122238   -0.000607447
      6.76   0.00123233   -0.000573514
     6.765   0.00124088   -0.000539605
      6.77   0.00124803   -0.000505732
     6.775   0.00125378   -0.00047191
      6.78   0.00125812   -0.000438154
     6.785   0.00126106   -0.000404476
      6.79   0.00126259   -0.000370892
     6.795   0.00126272   -0.000337413
       6.8   0.00126146   -0.000304054
     6.805    0.0012588   -0.000270825
      6.81   0.00125475   -0.00023774
     6.815   0.00124934   -0.000204811
      6.82   0.00124255   -0.000172048
     6.825   0.00123442   -0.000139462
      6.83   0.00122495   -0.000107065
     6.835   0.00121415   -7.48656e-05
      6.84   0.00120204   -4.28741e-05
     6.845   0.00118865   -1.10993e-05
      6.85   0.00117398   2.04499e-05
     6.855   0.00115806   5.17655e-05
      6.86   0.00114092    8.284e-05
     6.865   0.00112257   0.000113666
      6.87   0.00110304   0.000144237
     6.875   0.00108236   0.000174548
      6.88   0.00106055   0.000204592
     6.885   0.00103764   0.000234365
      6.89   0.00101366   0.000263862
     6.895   0.000988636   0.000293079
       6.9   0.000962607   0.000322014
     6.905   0.000935603   0.000350663
      6.91   0.000907655   0.000379024
     6.915   0.000878799   0.000407096
      6.92   0.000849069   0.000434878
     6.925   0.000818501   0.000462368
      6.93   0.000787131   0.000489568
     6.935   0.000754996   0.000516477
      6.94   0.000722134   0.000543097
     6.945   0.000688583   0.00056943
      6.95   0.000654382   0.000595476
     6.955   0.00061957   0.000621239
      6.96   0.000584187   0.000646722
     6.965   0.000548271   0.000671929
      6.97   0.000511864   0.000696863
     6.975   0.000475004   0.000721528
      6.98   0.000437734   0.00074593
     6.985   0.000400092   0.000770073
      6.99   0.00036212   0.000793963
     6.995   0.000323858   0.000817606
         7   0.000285346   0.000841008
     7.005   0.000246624   0.000864176
      7.01   0.000207732   0.000887115
     7.015   0.000168709   0.000909834
      7.02   0.000129596   0.000932339
     7.025   9.04296e-05   0.000954638
      7.03   5.12499e-05   0.000976738
     7.035   1.20943e-05   0.000998647
      7.04   -2.69997e-05   0.00102037
     7.045   -6.59955e-05   0.00104192
      7.05   -0.000104857   0.00106331
     7.055   -0.000143548   0.00108453
      7.06   -0.000182034    0.0011056
     7.065   -0.000220282   0.00112653
      7.07   -0.000258257   0.00114732
     7.075   -0.000295928   0.00116798
      7.08   -0.000333263   0.00118852
     7.085   -0.000370232   0.00120895
      7.09   -0.000406804   0.00122927
     7.095   -0.000442952    0.0012495
       7.1   -0.000478648   0.00126963
     7.105   -0.000513864   0.00128967
      7.11   -0.000548576   0.00130963
     7.115   -0.000582759   0.00132952
      7.12   -0.00061639   0.00134934
     7.125   -0.000649446    0.0013691
      7.13   -0.000681907   0.00138879
     7.135   -0.000713752   0.00140843
      7.14   -0.000744962   0.00142802
     7.145   -0.00077552   0.00144755
      7.15   -0.00080541   0.00146704
     7.155   -0.000834616   0.00148649
      7.16   -0.000863124    0.0015059
     7.165   -0.000890921   0.00152526
      7.17   -0.000917995   0.00154458
     7.175   -0.000944335   0.00156385
      7.18   -0.000969933   0.00158309
     7.185   -0.00099478   0.00160228
      7.19   -0.00101887   0.00162142
     7.195   -0.00104219   0.00164052
       7.2   -0.00106475   0.00165955
     7.205   -0.00108653   0.00167854
      7.21   -0.00110754   0.00169746
     7.215   -0.00112777   0.00171631
      7.22   -0.00114722   0.00173509
     7.225   -0.00116589   0.00175378
      7.23   -0.00118379   0.00177239
     7.235   -0.00120091    0.0017909
      7.24   -0.00121726   0.00180931
     7.245   -0.00123285    0.0018276
      7.25   -0.00124768   0.00184576
     7.255   -0.00126174   0.00186378
      7.26   -0.00127507   0.00188166
     7.265   -0.00128765   0.00189938
      7.27   -0.00129949   0.00191692
     7.275   -0.00131062   0.00193428
      7.28   -0.00132103   0.00195143
     7.285   -0.00133073   0.00196837
      7.29   -0.00133975   0.00198508
     7.295   -0.00134808   0.00200155
       7.3   -0.00135575   0.00201775
     7.305   -0.00136275   0.00203367
      7.31   -0.00136912    0.0020493
     7.315   -0.00137485   0.00206462
      7.32   -0.00137997    0.0020796
     7.325   -0.00138449   0.00209424
      7.33   -0.00138842    0.0021085
     7.335   -0.00139178   0.00212239
      7.34   -0.00139458   0.00213587
     7.345   -0.00139684   0.00214892
      7.35   -0.00139857   0.00216153
     7.355   -0.00139979   0.00217368
      7.36   -0.00140052   0.00218534
     7.365   -0.00140077    0.0021965
      7.37   -0.00140055   0.00220714
     7.375   -0.00139989   0.00221724
      7.38   -0.00139879   0.00222678
     7.385   -0.00139728   0.00223573
      7.39   -0.00139537   0.00224408
     7.395   -0.00139307   0.00225181
       7.4   -0.00139041    0.0022589
     7.405   -0.00138739   0.00226533
      7.41   -0.00138402   0.00227108
     7.415   -0.00138034   0.00227613
      7.42   -0.00137634   0.00228046
     7.425   -0.00137205   0.00228406
      7.43   -0.00136748   0.00228691
     7.435   -0.00136264   0.00228898
      7.44   -0.00135754   0.00229027
     7.445   -0.0013522   0.00229076
      7.45   -0.00134663   0.00229042
     7.455   -0.00134084   0.00228925
      7.46   -0.00133485   0.00228723
     7.465   -0.00132866   0.00228435
      7.47   -0.00132228   0.00228059
     7.475   -0.00131574   0.00227593
      7.48   -0.00130903   0.00227038
     7.485   -0.00130216    0.0022639
      7.49   -0.00129515   0.00225651
     7.495    -0.001288   0.00224817
       7.5   -0.00128073   0.00223889
     7.505   -0.00127333   0.00222866
      7.51   -0.00126582   0.00221747
     7.515   -0.0012582    0.0022053
      7.52   -0.00125048   0.00219216
     7.525   -0.00124266   0.00217804
      7.53   -0.00123476   0.00216294
     7.535   -0.00122676   0.00214685
      7.54   -0.00121869   0.00212977
     7.545   -0.00121054    0.0021117
      7.55   -0.00120231   0.00209263
     7.555   -0.00119401   0.00207258
      7.56   -0.00118564   0.00205153
     7.565   -0.0011772    0.0020295
      7.57   -0.00116869   0.00200648
     7.575   -0.00116012   0.00198248
      7.58   -0.00115149   0.00195751
     7.585   -0.00114279   0.00193156
      7.59   -0.00113402   0.00190466
     7.595   -0.00112519    0.0018768
       7.6   -0.00111629     0.001848
     7.605   -0.00110732   0.00181826
      7.61   -0.00109829    0.0017876
     7.615   -0.00108918   0.00175603
      7.62     -0.00108   0.00172356
     7.625   -0.00107074   0.00169021
      7.63   -0.00106141   0.00165598
     7.635   -0.00105199   0.00162091
      7.64   -0.00104249     0.001585
