# Time    F_t_Re (QM_E17)      F_t_Im (QM_E17)       F_t_Re_erf       F_t_Im_erf  
0.00000000000002220000        -0.031705        -0.779126         -0.031716         -0.779138     
0.00000000000002230000        -0.036974        -0.777200         -0.036985         -0.777211     
0.00000000000002240000        -0.042214        -0.775235         -0.042225         -0.775247     
0.00000000000002250000        -0.047425        -0.773233         -0.047436         -0.773245     
0.00000000000002260000        -0.052606        -0.771194         -0.052617         -0.771205     
0.00000000000002270000        -0.057757        -0.769117         -0.057768         -0.769129     
0.00000000000002280000        -0.062878        -0.767003         -0.062889         -0.767015     
0.00000000000002290000        -0.067969        -0.764854         -0.067980         -0.764865     
0.00000000000002300000        -0.073029        -0.762668         -0.073040         -0.762680     
0.00000000000002310000        -0.078058        -0.760447         -0.078069         -0.760459     
0.00000000000002320000        -0.083056        -0.758191         -0.083067         -0.758203     
0.00000000000002330000        -0.088023        -0.755900         -0.088034         -0.755912     
0.00000000000002340000        -0.092958        -0.753575         -0.092969         -0.753586     
0.00000000000002350000        -0.097861        -0.751215         -0.097872         -0.751227     
0.00000000000002360000        -0.102732        -0.748823         -0.102743         -0.748834     
0.00000000000002370000        -0.107571        -0.746397         -0.107582         -0.746409     
0.00000000000002380000        -0.112377        -0.743938         -0.112389         -0.743950     
0.00000000000002390000        -0.117151        -0.741447         -0.117163         -0.741459     
0.00000000000002400000        -0.121892        -0.738924         -0.121903         -0.738936     
0.00000000000002410000        -0.126600        -0.736370         -0.126611         -0.736382     
0.00000000000002420000        -0.131274        -0.733785         -0.131286         -0.733796     
0.00000000000002430000        -0.135915        -0.731168         -0.135926         -0.731180     
0.00000000000002440000        -0.140522        -0.728522         -0.140534         -0.728534     
0.00000000000002450000        -0.145096        -0.725846         -0.145107         -0.725857     
0.00000000000002460000        -0.149635        -0.723140         -0.149647         -0.723151     
0.00000000000002470000        -0.154141        -0.720405         -0.154152         -0.720417     
0.00000000000002480000        -0.158611        -0.717641         -0.158623         -0.717653     
0.00000000000002490000        -0.163048        -0.714849         -0.163059         -0.714861     
0.00000000000002500000        -0.167449        -0.712030         -0.167461         -0.712041     
0.00000000000002510000        -0.171816        -0.709182         -0.171828         -0.709194     
0.00000000000002520000        -0.176148        -0.706308         -0.176159         -0.706320     
0.00000000000002530000        -0.180445        -0.703407         -0.180456         -0.703419     
0.00000000000002540000        -0.184706        -0.700480         -0.184718         -0.700492     
0.00000000000002550000        -0.188932        -0.697527         -0.188944         -0.697539     
0.00000000000002560000        -0.193123        -0.694549         -0.193134         -0.694561     
0.00000000000002570000        -0.197278        -0.691546         -0.197289         -0.691558     
