#Number of particles   : 500
#Number of trajectories: 300000
#Temperature           : 8
#Number of timestamps  : 10000
#Runtime in seconds    : 40560.230000
#time       real_part      imaginary_part
     27.17     0.135869   -0.00095924
    27.175     0.135894   -0.000965919
     27.18     0.135919   -0.000971361
    27.185     0.135944   -0.000975608
     27.19     0.135969   -0.000978703
    27.195     0.135994   -0.000980697
      27.2      0.13602   -0.000981647
    27.205     0.136045   -0.000981612
     27.21     0.136071   -0.000980659
    27.215     0.136097   -0.000978856
     27.22     0.136122   -0.000976277
    27.225     0.136148    -0.000973
     27.23     0.136173   -0.000969104
    27.235     0.136199   -0.000964673
     27.24     0.136224   -0.000959791
    27.245      0.13625   -0.000954547
     27.25     0.136275   -0.00094903
    27.255     0.136301   -0.000943328
     27.26     0.136326   -0.000937532
    27.265     0.136351   -0.000931734
     27.27     0.136377   -0.000926023
    27.275     0.136402   -0.000920489
     27.28     0.136427   -0.00091522
    27.285     0.136453   -0.000910303
     27.29     0.136478   -0.000905823
    27.295     0.136504   -0.000901862
      27.3     0.136529   -0.0008985
    27.305     0.136555   -0.000895812
     27.31      0.13658   -0.000893873
    27.315     0.136606   -0.00089275
     27.32     0.136632   -0.000892509
    27.325     0.136658   -0.000893211
     27.33     0.136684   -0.000894911
    27.335     0.136711   -0.000897661
     27.34     0.136737   -0.000901507
    27.345     0.136764   -0.000906491
     27.35     0.136791   -0.000912647
    27.355     0.136818   -0.000920007
     27.36     0.136845   -0.000928595
    27.365     0.136873   -0.000938432
     27.37       0.1369   -0.000949532
    27.375     0.136928   -0.000961902
     27.38     0.136956   -0.000975547
    27.385     0.136984   -0.000990464
     27.39     0.137012   -0.00100665
    27.395      0.13704   -0.00102408
      27.4     0.137069   -0.00104275
    27.405     0.137097   -0.00106263
     27.41     0.137126   -0.0010837
    27.415     0.137154   -0.00110592
     27.42     0.137183   -0.00112926
    27.425     0.137211   -0.00115367
     27.43      0.13724   -0.00117912
    27.435     0.137268   -0.00120555
     27.44     0.137296   -0.00123291
    27.445     0.137323   -0.00126115
     27.45     0.137351   -0.00129021
    27.455     0.137378   -0.00132002
     27.46     0.137404   -0.00135054
    27.465      0.13743   -0.00138168
     27.47     0.137456   -0.00141338
    27.475      0.13748   -0.00144557
     27.48     0.137504   -0.00147819
    27.485     0.137527   -0.00151115
     27.49      0.13755   -0.0015444
    27.495     0.137571   -0.00157784
      27.5     0.137591   -0.00161142
    27.505      0.13761   -0.00164505
     27.51     0.137628   -0.00167867
    27.515     0.137645   -0.0017122
     27.52      0.13766   -0.00174557
    27.525     0.137673   -0.0017787
     27.53     0.137685   -0.00181154
    27.535     0.137696   -0.00184401
     27.54     0.137705   -0.00187604
    27.545     0.137712   -0.00190758
     27.55     0.137717   -0.00193856
    27.555      0.13772   -0.00196892
     27.56     0.137721   -0.00199861
    27.565     0.137721   -0.00202757
     27.57     0.137718   -0.00205575
    27.575     0.137714   -0.00208311
     27.58     0.137707   -0.00210959
    27.585     0.137698   -0.00213517
     27.59     0.137687   -0.00215979
    27.595     0.137674   -0.00218343
      27.6     0.137659   -0.00220606
    27.605     0.137643   -0.00222764
     27.61     0.137624   -0.00224814
    27.615     0.137603   -0.00226756
     27.62      0.13758   -0.00228586
    27.625     0.137555   -0.00230304
     27.63     0.137529   -0.00231907
    27.635     0.137501   -0.00233396
     27.64     0.137471   -0.00234768
    27.645     0.137439   -0.00236024
     27.65     0.137406   -0.00237163
    27.655     0.137372   -0.00238186
     27.66     0.137337   -0.00239092
    27.665       0.1373   -0.00239883
     27.67     0.137262   -0.00240558
    27.675     0.137223   -0.0024112
     27.68     0.137184   -0.00241569
    27.685     0.137143   -0.00241906
     27.69     0.137102   -0.00242134
    27.695     0.137061   -0.00242255
      27.7     0.137019   -0.00242269
    27.705     0.136977   -0.00242181
     27.71     0.136935   -0.00241993
    27.715     0.136892   -0.00241708
     27.72      0.13685   -0.00241328
    27.725     0.136808   -0.00240859
     27.73     0.136766   -0.00240302
    27.735     0.136725   -0.00239664
     27.74     0.136684   -0.00238947
    27.745     0.136643   -0.00238157
     27.75     0.136604   -0.00237298
    27.755     0.136565   -0.00236377
     27.76     0.136528   -0.00235398
    27.765     0.136491   -0.00234369
     27.77     0.136455   -0.00233294
    27.775     0.136421   -0.0023218
     27.78     0.136388   -0.00231036
    27.785     0.136356   -0.00229866
     27.79     0.136326   -0.0022868
    27.795     0.136297   -0.00227484
      27.8      0.13627   -0.00226287
    27.805     0.136244   -0.00225095
     27.81     0.136221   -0.00223919
    27.815     0.136199   -0.00222765
     27.82     0.136179   -0.00221643
    27.825      0.13616   -0.0022056
     27.83     0.136144   -0.00219525
    27.835      0.13613   -0.00218547
     27.84     0.136118   -0.00217633
    27.845     0.136108   -0.00216792
     27.85     0.136099   -0.00216031
    27.855     0.136094   -0.00215359
     27.86      0.13609   -0.00214783
    27.865     0.136088   -0.0021431
     27.87     0.136088   -0.00213946
    27.875     0.136091   -0.00213697
     27.88     0.136096   -0.0021357
    27.885     0.136103   -0.00213569
     27.89     0.136111   -0.00213699
    27.895     0.136122   -0.00213964
      27.9     0.136135   -0.00214366
    27.905      0.13615   -0.00214908
     27.91     0.136167   -0.00215592
    27.915     0.136185   -0.00216419
     27.92     0.136206   -0.00217389
    27.925     0.136228    -0.002185
     27.93     0.136251   -0.00219752
    27.935     0.136276   -0.00221141
     27.94     0.136303   -0.00222665
    27.945     0.136331   -0.00224319
     27.95      0.13636   -0.00226098
    27.955      0.13639   -0.00227997
     27.96     0.136421   -0.00230008
    27.965     0.136453   -0.00232126
     27.97     0.136486   -0.00234341
    27.975     0.136519   -0.00236645
     27.98     0.136553   -0.00239029
    27.985     0.136587   -0.00241483
     27.99     0.136621   -0.00243997
    27.995     0.136656   -0.0024656
        28      0.13669   -0.00249161
    28.005     0.136724   -0.00251789
     28.01     0.136758   -0.00254432
    28.015     0.136791   -0.00257079
     28.02     0.136824   -0.00259719
    28.025     0.136856   -0.00262339
     28.03     0.136887   -0.00264928
    28.035     0.136918   -0.00267475
     28.04     0.136947   -0.00269968
    28.045     0.136975   -0.00272398
     28.05     0.137001   -0.00274754
    28.055     0.137026   -0.00277025
     28.06      0.13705   -0.00279203
    28.065     0.137072   -0.00281278
     28.07     0.137092   -0.00283242
    28.075      0.13711   -0.00285089
     28.08     0.137127   -0.0028681
    28.085     0.137141    -0.002884
     28.09     0.137154   -0.00289853
    28.095     0.137164   -0.00291166
      28.1     0.137173   -0.00292333
    28.105     0.137179   -0.00293351
     28.11     0.137183   -0.0029422
    28.115     0.137184   -0.00294936
     28.12     0.137184   -0.00295499
    28.125     0.137181   -0.0029591
     28.13     0.137176   -0.00296169
    28.135     0.137168   -0.00296277
     28.14     0.137159   -0.00296236
    28.145     0.137147   -0.0029605
     28.15     0.137132   -0.00295722
    28.155     0.137116   -0.00295255
     28.16     0.137097   -0.00294654
    28.165     0.137077   -0.00293924
     28.17     0.137054   -0.00293071
    28.175     0.137029    -0.002921
     28.18     0.137002   -0.00291017
    28.185     0.136973   -0.0028983
     28.19     0.136942   -0.00288543
    28.195     0.136909   -0.00287165
      28.2     0.136874   -0.00285703
    28.205     0.136838   -0.00284163
     28.21       0.1368   -0.00282552
    28.215      0.13676   -0.00280877
     28.22     0.136719   -0.00279147
    28.225     0.136677   -0.00277366
     28.23     0.136633   -0.00275543
    28.235     0.136588   -0.00273684
     28.24     0.136541   -0.00271795
    28.245     0.136494   -0.00269883
     28.25     0.136445   -0.00267952
    28.255     0.136396   -0.00266009
     28.26     0.136346   -0.00264058
    28.265     0.136295   -0.00262104
     28.27     0.136243   -0.00260151
    28.275     0.136191   -0.00258203
     28.28     0.136138   -0.00256264
    28.285     0.136085   -0.00254335
     28.29     0.136032   -0.00252419
    28.295     0.135979   -0.00250518
      28.3     0.135925   -0.00248633
    28.305     0.135872   -0.00246765
     28.31     0.135818   -0.00244914
    28.315     0.135765   -0.00243079
     28.32     0.135712   -0.00241259
    28.325      0.13566   -0.00239454
     28.33     0.135608   -0.00237661
    28.335     0.135557   -0.00235877
     28.34     0.135506   -0.00234101
    28.345     0.135456   -0.00232329
     28.35     0.135407   -0.00230557
    28.355     0.135359   -0.00228782
     28.36     0.135312   -0.00226998
    28.365     0.135265   -0.00225203
     28.37      0.13522   -0.00223391
    28.375     0.135176   -0.00221556
     28.38     0.135134   -0.00219695
    28.385     0.135092   -0.00217801
     28.39     0.135052   -0.0021587
    28.395     0.135013   -0.00213895
      28.4     0.134975   -0.00211873
    28.405     0.134939   -0.00209796
     28.41     0.134904   -0.00207661
    28.415      0.13487   -0.00205462
     28.42     0.134838   -0.00203193
    28.425     0.134807   -0.00200851
     28.43     0.134777   -0.00198429
    28.435     0.134749   -0.00195925
     28.44     0.134721   -0.00193333
    28.445     0.134695   -0.0019065
     28.45     0.134671   -0.00187872
    28.455     0.134647   -0.00184995
     28.46     0.134624   -0.00182017
    28.465     0.134603   -0.00178934
     28.47     0.134582   -0.00175744
    28.475     0.134563   -0.00172445
     28.48     0.134544   -0.00169035
    28.485     0.134526   -0.00165513
     28.49     0.134509   -0.00161877
    28.495     0.134493   -0.00158127
      28.5     0.134477   -0.00154262
    28.505     0.134462   -0.00150282
     28.51     0.134448   -0.00146187
    28.515     0.134434   -0.00141977
     28.52     0.134421   -0.00137655
    28.525     0.134408   -0.0013322
     28.53     0.134396   -0.00128675
    28.535     0.134384   -0.00124021
     28.54     0.134373   -0.00119261
    28.545     0.134362   -0.00114398
     28.55     0.134351   -0.00109435
    28.555     0.134341   -0.00104374
     28.56     0.134331   -0.000992211
    28.565     0.134322   -0.000939791
     28.57     0.134312   -0.00088653
    28.575     0.134303   -0.000832478
     28.58     0.134294   -0.000777689
    28.585     0.134286   -0.000722219
     28.59     0.134278   -0.00066613
    28.595      0.13427   -0.000609487
      28.6     0.134263   -0.000552358
    28.605     0.134256   -0.000494814
     28.61     0.134249   -0.000436929
    28.615     0.134243   -0.00037878
     28.62     0.134237   -0.000320447
    28.625     0.134231   -0.000262012
     28.63     0.134226   -0.000203559
    28.635     0.134221   -0.000145172
     28.64     0.134217   -8.69387e-05
    28.645     0.134213   -2.89451e-05
     28.65      0.13421   2.87212e-05
    28.655     0.134208   8.59733e-05
     28.66     0.134206   0.000142725
    28.665     0.134204   0.000198891
     28.67     0.134203   0.000254388
    28.675     0.134203   0.000309135
     28.68     0.134203   0.000363053
    28.685     0.134204   0.000416066
     28.69     0.134205   0.000468103
    28.695     0.134208   0.000519096
      28.7      0.13421   0.00056898
    28.705     0.134214   0.000617696
     28.71     0.134218   0.000665191
    28.715     0.134223   0.000711415
     28.72     0.134228   0.000756324
    28.725     0.134235   0.00079988
     28.73     0.134241   0.000842051
    28.735     0.134249   0.00088281
     28.74     0.134257   0.000922136
    28.745     0.134266   0.000960013
     28.75     0.134275   0.000996432
    28.755     0.134285   0.00103139
     28.76     0.134296   0.00106488
    28.765     0.134307   0.00109692
     28.77     0.134319   0.00112752
    28.775     0.134331   0.00115669
     28.78     0.134344   0.00118445
    28.785     0.134358   0.00121082
     28.79     0.134372   0.00123584
    28.795     0.134386   0.00125954
      28.8     0.134401   0.00128194
    28.805     0.134416   0.00130309
     28.81     0.134432   0.00132302
    28.815     0.134448   0.00134177
     28.82     0.134464    0.0013594
    28.825     0.134481   0.00137593
     28.83     0.134497   0.00139141
    28.835     0.134514    0.0014059
     28.84     0.134531   0.00141943
    28.845     0.134548   0.00143205
     28.85     0.134566    0.0014438
    28.855     0.134583   0.00145473
     28.86       0.1346   0.00146489
    28.865     0.134618    0.0014743
     28.87     0.134635   0.00148302
    28.875     0.134652   0.00149109
     28.88     0.134669   0.00149854
    28.885     0.134685   0.00150541
     28.89     0.134702   0.00151174
    28.895     0.134718   0.00151756
      28.9     0.134733    0.0015229
    28.905     0.134749    0.0015278
     28.91     0.134764   0.00153227
    28.915     0.134778   0.00153636
     28.92     0.134792   0.00154008
    28.925     0.134806   0.00154345
     28.93     0.134819    0.0015465
    28.935     0.134831   0.00154924
     28.94     0.134843    0.0015517
    28.945     0.134854   0.00155388
     28.95     0.134865    0.0015558
    28.955     0.134874   0.00155747
     28.96     0.134884    0.0015589
    28.965     0.134892   0.00156009
     28.97       0.1349   0.00156106
    28.975     0.134907    0.0015618
     28.98     0.134913   0.00156232
    28.985     0.134918   0.00156261
     28.99     0.134923   0.00156268
    28.995     0.134926   0.00156252
        29     0.134929   0.00156212
    29.005     0.134931   0.00156148
     29.01     0.134933   0.00156059
    29.015     0.134933   0.00155944
     29.02     0.134933   0.00155801
    29.025     0.134931    0.0015563
     29.03     0.134929   0.00155429
    29.035     0.134926   0.00155196
     29.04     0.134922    0.0015493
    29.045     0.134917   0.00154629
     29.05     0.134912    0.0015429
    29.055     0.134905   0.00153912
     29.06     0.134897   0.00153493
    29.065     0.134889    0.0015303
     29.07      0.13488   0.00152521
    29.075     0.134869   0.00151964
     29.08     0.134858   0.00151356
    29.085     0.134846   0.00150694
     29.09     0.134833   0.00149976
    29.095     0.134819   0.00149199
      29.1     0.134805   0.00148361
    29.105     0.134789   0.00147458
     29.11     0.134773   0.00146488
    29.115     0.134756   0.00145448
     29.12     0.134738   0.00144336
    29.125     0.134719   0.00143147
     29.13       0.1347   0.00141881
    29.135      0.13468   0.00140533
     29.14     0.134659   0.00139101
    29.145     0.134637   0.00137583
     29.15     0.134616   0.00135976
    29.155     0.134593   0.00134277
     29.16      0.13457   0.00132485
    29.165     0.134547   0.00130597
     29.17     0.134523   0.00128611
    29.175     0.134499   0.00126526
     29.18     0.134474    0.0012434
    29.185      0.13445   0.00122051
     29.19     0.134425   0.00119659
    29.195       0.1344   0.00117163
      29.2     0.134375   0.00114563
    29.205      0.13435   0.00111858
     29.21     0.134325   0.00109049
    29.215     0.134301   0.00106136
     29.22     0.134276   0.00103121
    29.225     0.134252   0.00100004
     29.23     0.134228   0.00096789
    29.235     0.134204   0.000934767
     29.24      0.13418   0.000900703
    29.245     0.134157   0.000865729
     29.25     0.134134   0.000829881
    29.255     0.134112   0.000793199
     29.26      0.13409   0.000755728
    29.265     0.134069   0.000717516
     29.27     0.134049   0.000678615
    29.275     0.134029   0.000639081
     29.28     0.134009   0.000598975
    29.285      0.13399   0.000558358
     29.29     0.133972   0.000517297
    29.295     0.133954   0.00047586
      29.3     0.133937   0.000434117
    29.305     0.133921   0.000392142
     29.31     0.133906   0.000350009
    29.315     0.133891   0.000307792
     29.32     0.133876   0.000265566
    29.325     0.133863   0.000223409
     29.33      0.13385   0.000181396
    29.335     0.133838    0.0001396
     29.34     0.133826   9.80969e-05
    29.345     0.133815   5.69569e-05
     29.35     0.133805   1.62502e-05
    29.355     0.133796   -2.39562e-05
     29.36     0.133787   -6.35982e-05
    29.365     0.133779   -0.000102615
     29.37     0.133772   -0.00014095
    29.375     0.133765   -0.000178549
     29.38      0.13376   -0.000215365
    29.385     0.133755   -0.000251354
     29.39     0.133751   -0.000286475
    29.395     0.133748   -0.000320694
      29.4     0.133745   -0.000353983
    29.405     0.133744   -0.000386315
     29.41     0.133743   -0.000417673
    29.415     0.133743   -0.000448041
     29.42     0.133744   -0.000477409
    29.425     0.133746   -0.000505772
     29.43     0.133749   -0.00053313
    29.435     0.133753   -0.000559487
     29.44     0.133758   -0.000584848
    29.445     0.133764   -0.000609227
     29.45     0.133771   -0.000632635
    29.455     0.133778   -0.000655092
     29.46     0.133787   -0.000676615
    29.465     0.133798   -0.000697227
     29.47     0.133809   -0.000716951
    29.475     0.133821   -0.00073581
     29.48     0.133834   -0.00075383
    29.485     0.133849   -0.000771037
     29.49     0.133864   -0.000787455
    29.495     0.133881   -0.000803109
      29.5     0.133899   -0.000818023
    29.505     0.133918   -0.000832222
     29.51     0.133938   -0.000845725
    29.515      0.13396   -0.000858554
     29.52     0.133982   -0.000870728
    29.525     0.134005   -0.000882261
     29.53      0.13403   -0.00089317
    29.535     0.134056   -0.000903466
     29.54     0.134082   -0.000913159
    29.545      0.13411   -0.000922259
     29.55     0.134139   -0.000930772
    29.555     0.134168   -0.000938702
     29.56     0.134199   -0.000946053
    29.565      0.13423   -0.000952826
     29.57     0.134263   -0.000959023
    29.575     0.134296   -0.000964642
     29.58      0.13433   -0.000969685
    29.585     0.134364   -0.00097415
     29.59       0.1344   -0.000978037
    29.595     0.134436   -0.000981347
      29.6     0.134472   -0.000984082
    29.605     0.134509   -0.000986245
     29.61     0.134546   -0.000987842
    29.615     0.134584   -0.000988881
     29.62     0.134622   -0.000989372
    29.625      0.13466   -0.000989329
     29.63     0.134699   -0.000988769
    29.635     0.134738   -0.000987714
     29.64     0.134776   -0.000986188
    29.645     0.134815   -0.000984221
     29.65     0.134853   -0.000981847
    29.655     0.134892   -0.000979105
     29.66      0.13493   -0.000976036
    29.665     0.134968   -0.000972689
     29.67     0.135006   -0.000969116
    29.675     0.135043   -0.000965373
     29.68      0.13508   -0.00096152
    29.685     0.135116   -0.000957621
     29.69     0.135152   -0.000953745
    29.695     0.135187   -0.000949962
      29.7     0.135222   -0.000946345
    29.705     0.135255   -0.00094297
     29.71     0.135288   -0.000939915
    29.715     0.135321   -0.000937256
     29.72     0.135352   -0.000935074
    29.725     0.135383   -0.000933444
     29.73     0.135412   -0.000932446
    29.735     0.135441   -0.000932153
     29.74     0.135468   -0.00093264
    29.745     0.135495   -0.000933975
     29.75     0.135521   -0.000936226
    29.755     0.135545   -0.000939453
     29.76     0.135569   -0.000943713
    29.765     0.135591   -0.000949058
     29.77     0.135612   -0.000955532
    29.775     0.135632   -0.000963174
     29.78     0.135651   -0.000972016
    29.785     0.135669   -0.00098208
     29.79     0.135685   -0.000993385
    29.795     0.135701   -0.00100594
      29.8     0.135715   -0.00101974
    29.805     0.135728   -0.00103478
     29.81      0.13574   -0.00105104
    29.815     0.135751   -0.00106851
     29.82      0.13576   -0.00108715
    29.825     0.135768   -0.00110691
     29.83     0.135776   -0.00112777
    29.835     0.135782   -0.00114965
     29.84     0.135787   -0.0011725
    29.845     0.135791   -0.00119626
     29.85     0.135794   -0.00122085
    29.855     0.135796   -0.0012462
     29.86     0.135796   -0.00127223
    29.865     0.135796   -0.00129886
     29.87     0.135795   -0.00132598
    29.875     0.135793   -0.00135353
     29.88      0.13579   -0.0013814
    29.885     0.135787   -0.00140951
     29.89     0.135782   -0.00143775
    29.895     0.135777   -0.00146605
      29.9     0.135771   -0.0014943
    29.905     0.135764   -0.00152242
     29.91     0.135757   -0.00155033
    29.915     0.135749   -0.00157792
     29.92      0.13574   -0.00160514
    29.925     0.135731   -0.00163188
     29.93     0.135721   -0.00165809
    29.935     0.135711   -0.0016837
     29.94       0.1357   -0.00170863
    29.945      0.13569   -0.00173282
     29.95     0.135678   -0.00175623
    29.955     0.135666   -0.00177881
     29.96     0.135654   -0.00180051
    29.965     0.135642   -0.00182129
     29.97      0.13563   -0.00184113
    29.975     0.135617     -0.00186
     29.98     0.135604   -0.00187788
    29.985     0.135591   -0.00189476
     29.99     0.135578   -0.00191063
    29.995     0.135564   -0.00192549
        30     0.135551   -0.00193935
    30.005     0.135537   -0.00195221
     30.01     0.135524   -0.00196409
    30.015      0.13551   -0.00197502
     30.02     0.135496   -0.00198502
    30.025     0.135483   -0.00199413
     30.03     0.135469   -0.00200237
    30.035     0.135455   -0.00200979
     30.04     0.135441   -0.00201643
    30.045     0.135428   -0.00202234
     30.05     0.135414   -0.00202757
    30.055       0.1354   -0.00203217
     30.06     0.135386   -0.00203621
    30.065     0.135373   -0.00203973
     30.07     0.135359   -0.0020428
    30.075     0.135345   -0.00204548
     30.08     0.135332   -0.00204783
    30.085     0.135318   -0.00204991
     30.09     0.135304   -0.00205179
    30.095     0.135291   -0.00205352
      30.1     0.135277   -0.00205518
    30.105     0.135263   -0.00205681
     30.11     0.135249   -0.00205848
    30.115     0.135236   -0.00206024
     30.12     0.135222   -0.00206215
    30.125     0.135208   -0.00206426
     30.13     0.135193   -0.00206661
    30.135     0.135179   -0.00206926
     30.14     0.135164   -0.00207225
    30.145      0.13515   -0.00207561
     30.15     0.135135   -0.00207938
    30.155      0.13512   -0.00208359
     30.16     0.135104   -0.00208827
    30.165     0.135088   -0.00209344
     30.17     0.135072   -0.00209912
    30.175     0.135056   -0.00210533
     30.18     0.135039   -0.00211207
    30.185     0.135022   -0.00211935
     30.19     0.135005   -0.00212717
    30.195     0.134987   -0.00213554
      30.2     0.134969   -0.00214445
    30.205      0.13495   -0.00215389
     30.21     0.134931   -0.00216384
    30.215     0.134912   -0.0021743
     30.22     0.134892   -0.00218524
    30.225     0.134872   -0.00219663
     30.23     0.134852   -0.00220847
    30.235     0.134831   -0.0022207
     30.24      0.13481   -0.00223332
    30.245     0.134788   -0.00224628
     30.25     0.134766   -0.00225954
    30.255     0.134744   -0.00227308
     30.26     0.134722   -0.00228684
    30.265       0.1347   -0.00230079
     30.27     0.134677   -0.00231489
    30.275     0.134654   -0.00232908
     30.28     0.134632   -0.00234332
    30.285     0.134609   -0.00235756
     30.29     0.134586   -0.00237176
    30.295     0.134564   -0.00238585
      30.3     0.134542   -0.00239978
    30.305     0.134519   -0.00241349
     30.31     0.134498   -0.00242694
    30.315     0.134476   -0.00244005
     30.32     0.134455   -0.00245277
    30.325     0.134434   -0.00246503
     30.33     0.134414   -0.00247678
    30.335     0.134394   -0.00248795
     30.34     0.134375   -0.00249846
    30.345     0.134357   -0.00250826
     30.35     0.134339   -0.00251728
    30.355     0.134322   -0.00252545
     30.36     0.134306   -0.00253269
    30.365     0.134291   -0.00253895
     30.37     0.134276   -0.00254416
    30.375     0.134263   -0.00254824
     30.38      0.13425   -0.00255113
    30.385     0.134238   -0.00255277
     30.39     0.134227   -0.00255308
    30.395     0.134218   -0.00255201
      30.4     0.134209   -0.0025495
    30.405     0.134201   -0.00254548
     30.41     0.134194   -0.00253991
    30.415     0.134188   -0.00253272
     30.42     0.134183   -0.00252388
    30.425     0.134179   -0.00251333
     30.43     0.134176   -0.00250103
    30.435     0.134174   -0.00248694
     30.44     0.134173   -0.00247104
    30.445     0.134172   -0.00245329
     30.45     0.134173   -0.00243367
    30.455     0.134174   -0.00241216
     30.46     0.134177   -0.00238875
    30.465      0.13418   -0.00236341
     30.47     0.134184   -0.00233615
    30.475     0.134188   -0.00230697
     30.48     0.134194   -0.00227587
    30.485       0.1342   -0.00224286
     30.49     0.134206   -0.00220795
    30.495     0.134213   -0.00217116
      30.5     0.134221   -0.00213251
    30.505     0.134229   -0.00209202
     30.51     0.134238   -0.00204972
    30.515     0.134247   -0.00200566
     30.52     0.134256   -0.00195986
    30.525     0.134266   -0.00191236
     30.53     0.134276   -0.00186322
    30.535     0.134286   -0.00181247
     30.54     0.134297   -0.00176018
    30.545     0.134307   -0.00170639
     30.55     0.134318   -0.00165116
    30.555     0.134329   -0.00159455
     30.56      0.13434   -0.00153664
    30.565     0.134351   -0.00147749
     30.57     0.134362   -0.00141717
    30.575     0.134373   -0.00135576
     30.58     0.134384   -0.00129333
    30.585     0.134394   -0.00122998
     30.59     0.134405   -0.00116578
    30.595     0.134415   -0.00110084
      30.6     0.134426   -0.00103523
    30.605     0.134436   -0.000969064
     30.61     0.134446   -0.000902438
    30.615     0.134456   -0.000835455
     30.62     0.134466   -0.000768223
    30.625     0.134475   -0.000700852
     30.63     0.134485   -0.000633453
    30.635     0.134494   -0.000566142
     30.64     0.134503   -0.000499033
    30.645     0.134512   -0.000432247
     30.65      0.13452   -0.000365902
    30.655     0.134529   -0.000300117
     30.66     0.134537   -0.000235015
    30.665     0.134545   -0.000170713
     30.67     0.134554   -0.000107334
    30.675     0.134562   -4.49933e-05
     30.68     0.134569   1.61905e-05
    30.685     0.134577   7.61034e-05
     30.69     0.134585   0.000134634
    30.695     0.134593   0.000191672
      30.7       0.1346   0.000247115
    30.705     0.134608   0.00030086
     30.71     0.134615   0.000352813
    30.715     0.134623   0.000402881
     30.72      0.13463   0.000450978
    30.725     0.134638   0.000497026
     30.73     0.134645   0.00054095
    30.735     0.134653   0.000582683
     30.74      0.13466   0.000622162
    30.745     0.134668   0.000659335
     30.75     0.134676   0.000694153
    30.755     0.134683   0.000726577
     30.76     0.134691   0.000756572
    30.765     0.134699   0.000784113
     30.77     0.134707   0.000809179
    30.775     0.134714   0.000831759
     30.78     0.134722   0.000851846
    30.785      0.13473   0.000869443
     30.79     0.134738   0.000884556
    30.795     0.134746    0.0008972
      30.8     0.134755   0.000907395
    30.805     0.134763   0.000915168
     30.81     0.134771   0.00092055
    30.815     0.134779   0.00092358
     30.82     0.134788   0.000924298
    30.825     0.134796   0.000922754
     30.83     0.134805   0.000918999
    30.835     0.134814   0.000913089
     30.84     0.134822   0.000905086
    30.845     0.134831   0.000895052
     30.85      0.13484   0.000883055
    30.855     0.134849   0.000869167
     30.86     0.134859   0.000853459
    30.865     0.134868   0.000836008
     30.87     0.134877   0.000816892
    30.875     0.134887   0.000796191
     30.88     0.134897   0.000773986
    30.885     0.134907   0.00075036
     30.89     0.134917   0.000725397
    30.895     0.134927   0.000699183
      30.9     0.134937   0.000671802
    30.905     0.134947   0.000643342
     30.91     0.134958   0.000613888
    30.915     0.134968   0.000583527
     30.92     0.134979   0.000552345
    30.925      0.13499   0.000520428
     30.93     0.135001   0.000487861
    30.935     0.135012   0.000454728
     30.94     0.135023   0.000421115
    30.945     0.135034   0.000387103
     30.95     0.135046   0.000352773
    30.955     0.135057   0.000318207
     30.96     0.135069   0.000283482
    30.965      0.13508   0.000248675
     30.97     0.135091   0.000213863
    30.975     0.135103   0.000179118
     30.98     0.135114   0.000144512
    30.985     0.135126   0.000110115
     30.99     0.135137   7.59919e-05
    30.995     0.135148   4.22091e-05
        31     0.135159   8.82866e-06
    31.005     0.135171   -2.40897e-05
     31.01     0.135182   -5.64887e-05
    31.015     0.135192   -8.83137e-05
     31.02     0.135203   -0.000119513
    31.025     0.135213   -0.000150037
     31.03     0.135224   -0.000179839
    31.035     0.135234   -0.000208876
     31.04     0.135244   -0.000237107
    31.045     0.135253   -0.000264494
     31.05     0.135262   -0.000291002
    31.055     0.135271   -0.000316597
     31.06      0.13528   -0.000341252
    31.065     0.135288   -0.000364937
     31.07     0.135296   -0.000387629
    31.075     0.135304   -0.000409307
     31.08     0.135311   -0.00042995
    31.085     0.135318   -0.000449542
     31.09     0.135324   -0.000468068
    31.095      0.13533   -0.000485517
      31.1     0.135335   -0.000501879
    31.105      0.13534   -0.000517146
     31.11     0.135344   -0.000531312
    31.115     0.135347   -0.000544374
     31.12      0.13535   -0.00055633
    31.125     0.135353   -0.000567182
     31.13     0.135355   -0.00057693
    31.135     0.135356   -0.00058558
     31.14     0.135356   -0.000593136
    31.145     0.135356   -0.000599608
     31.15     0.135355   -0.000605003
    31.155     0.135353   -0.000609333
     31.16      0.13535   -0.00061261
    31.165     0.135347   -0.000614848
     31.17     0.135343   -0.000616062
    31.175     0.135338   -0.000616269
     31.18     0.135332   -0.000615487
    31.185     0.135325   -0.000613736
     31.19     0.135317   -0.000611036
    31.195     0.135309   -0.000607408
      31.2       0.1353   -0.000602876
    31.205     0.135289   -0.000597463
     31.21     0.135278   -0.000591194
    31.215     0.135266   -0.000584093
     31.22     0.135253   -0.000576187
    31.225     0.135239   -0.000567502
     31.23     0.135223   -0.000558064
    31.235     0.135207   -0.000547901
     31.24      0.13519   -0.000537039
    31.245     0.135172   -0.000525506
     31.25     0.135153   -0.000513329
    31.255     0.135133   -0.000500534
     31.26     0.135112   -0.000487149
    31.265      0.13509   -0.0004732
     31.27     0.135066   -0.000458713
    31.275     0.135042   -0.000443715
     31.28     0.135017   -0.00042823
    31.285      0.13499   -0.000412285
     31.29     0.134963   -0.000395904
    31.295     0.134934   -0.000379112
      31.3     0.134905   -0.000361935
    31.305     0.134874   -0.000344397
     31.31     0.134842   -0.000326523
