# FQM_w,     FQM_I,    FQM_I_of_C_after_erf  
12.080000       0.013522       0.008751 
12.100000       0.015049       0.008693 
12.120000       0.010736       0.008633 
12.140000       0.004506       0.008574 
12.160000       0.002030       0.008516 
12.180000       0.005516       0.008459 
12.200000       0.011694       0.008402 
12.220000       0.014830       0.008345 
12.240000       0.012004       0.008289 
12.260000       0.005775       0.008232 
12.280000       0.001821       0.008175 
12.300000       0.003713       0.008120 
12.320000       0.009645       0.008065 
12.340000       0.014109       0.008011 
12.360000       0.012961       0.007956 
12.380000       0.007221       0.007901 
12.400000       0.002124       0.007847 
12.420000       0.002296       0.007794 
12.440000       0.007515       0.007741 
12.460000       0.012926       0.007689 
12.480000       0.013513       0.007636 
12.500000       0.008702       0.007583 
12.520000       0.002879       0.007531 
12.540000       0.001344       0.007479 
12.560000       0.005447       0.007428 
12.580000       0.011357       0.007378 
12.600000       0.013597       0.007328 
12.620000       0.010074       0.007277 
12.640000       0.003993       0.007226 
12.660000       0.000899       0.007176 
12.680000       0.003578       0.007127 
12.700000       0.009507       0.007079 
12.720000       0.013190       0.007031 
12.740000       0.011207       0.006982 
12.760000       0.005350       0.006933 
12.780000       0.000964       0.006885 
12.800000       0.002027       0.006838 
12.820000       0.007504       0.006791 
12.840000       0.012311       0.006744 
12.860000       0.011993       0.006698 
12.880000       0.006815       0.006651 
12.900000       0.001501       0.006604 
12.920000       0.000888       0.006559 
12.940000       0.005484       0.006514 
12.960000       0.011012       0.006469 
12.980000       0.012354       0.006424 
13.000000       0.008247       0.006379 
13.020000       0.002437       0.006334 
13.040000       0.000222       0.006290 
13.060000       0.003585       0.006247 
13.080000       0.009383       0.006204 
13.100000       0.012246       0.006161 
13.120000       0.009514       0.006118 
13.140000       0.003671       0.006074 
13.160000       0.000052       0.006032 
13.180000       0.001933       0.005990 
13.200000       0.007535       0.005949 
13.220000       0.011664       0.005907 
13.240000       0.010497       0.005866 
13.260000       0.005080       0.005824 
13.280000       0.000362       0.005783 
13.300000       0.000635       0.005743 
13.320000       0.005597       0.005703 
13.340000       0.010644       0.005664 
13.360000       0.011103       0.005624 
13.380000       0.006531       0.005584 
13.400000       0.001101       0.005544 
13.420000       -0.000234       0.005505 
13.440000       0.003705       0.005467 
13.460000       0.009251       0.005429 
13.480000       0.011273       0.005391 
13.500000       0.007888       0.005353 
13.520000       0.002184       0.005314 
13.540000       -0.000630       0.005277 
13.560000       0.001987       0.005240 
13.580000       0.007584       0.005203 
13.600000       0.010981       0.005167 
13.620000       0.009030       0.005130 
13.640000       0.003503       0.005093 
13.660000       -0.000549       0.005057 
13.680000       0.000558       0.005021 
13.700000       0.005760       0.004986 
13.720000       0.010238       0.004951 
13.740000       0.009850       0.004916 
13.760000       0.004932       0.004881 
13.780000       -0.000020       0.004846 
13.800000       -0.000491       0.004811 
13.820000       0.003908       0.004778 
13.840000       0.009095       0.004744 
13.860000       0.010273       0.004711 
13.880000       0.006340       0.004677 
13.900000       0.000889       0.004643 
13.920000       -0.001100       0.004609 
13.940000       0.002159       0.004577 
13.960000       0.007630       0.004545 
13.980000       0.010255       0.004513 
14.000000       0.007600       0.004480 
14.020000       0.002087       0.004448 
14.040000       -0.001244       0.004416 
14.060000       0.000631       0.004384 
14.080000       0.005948       0.004353 
14.100000       0.009788       0.004323 
14.120000       0.008599       0.004292 
14.140000       0.003458       0.004260 
14.160000       -0.000934       0.004229 
14.180000       -0.000573       0.004199 
14.200000       0.004170       0.004169 
14.220000       0.008901       0.004140 
14.240000       0.009248       0.004110 
14.260000       0.004876       0.004080 
14.280000       -0.000216       0.004050 
14.300000       -0.001378       0.004021 
14.320000       0.002422       0.003993 
14.340000       0.007655       0.003964 
14.360000       0.009486       0.003936 
14.380000       0.006216       0.003907 
14.400000       0.000834       0.003879 
14.420000       -0.001739       0.003850 
14.440000       0.000827       0.003823 
14.460000       0.006139       0.003796 
14.480000       0.009286       0.003769 
14.500000       0.007359       0.003741 
14.520000       0.002113       0.003714 
14.540000       -0.001650       0.003686 
14.560000       -0.000503       0.003660 
14.580000       0.004464       0.003634 
14.600000       0.008657       0.003608 
14.620000       0.008204       0.003582 
14.640000       0.003506       0.003555 
14.660000       -0.001135       0.003529 
14.680000       -0.001482       0.003503 
14.700000       0.002751       0.003478 
14.720000       0.007642       0.003454 
14.740000       0.008675       0.003429 
14.760000       0.004887       0.003403 
14.780000       -0.000255       0.003378 
14.800000       -0.002049       0.003353 
14.820000       0.001123       0.003329 
14.840000       0.006314       0.003305 
14.860000       0.008730       0.003281 
14.880000       0.006137       0.003257 
14.900000       0.000905       0.003233 
14.920000       -0.002177       0.003209 
14.940000       -0.000305       0.003186 
14.960000       0.004769       0.003163 
14.980000       0.008357       0.003140 
15.000000       0.007145       0.003117 
15.020000       0.002237       0.003094 
15.040000       -0.001874       0.003071 
15.060000       -0.001434       0.003048 
15.080000       0.003122       0.003026 
15.100000       0.007580       0.003005 
15.120000       0.007826       0.002983 
15.140000       0.003623       0.002960 
15.160000       -0.001180       0.002938 
15.180000       -0.002190       0.002916 
15.200000       0.001492       0.002895 
15.220000       0.006455       0.002875 
15.240000       0.008119       0.002854 
15.260000       0.004942       0.002832 
15.280000       -0.000165       0.002811 
15.300000       -0.002528       0.002790 
15.320000       -0.000002       0.002770 
15.340000       0.005065       0.002750 
15.360000       0.007995       0.002730 
15.380000       0.006082       0.002709 
15.400000       0.001075       0.002689 
15.420000       -0.002439       0.002669 
15.440000       -0.001254       0.002649 
15.460000       0.003513       0.002630 
15.480000       0.007459       0.002611 
15.500000       0.006944       0.002591 
15.520000       0.002432       0.002572 
15.540000       -0.001942       0.002552 
15.560000       -0.002179       0.002533 
15.580000       0.001913       0.002515 
15.600000       0.006550       0.002497 
15.620000       0.007454       0.002478 
15.640000       0.003786       0.002460 
15.660000       -0.001093       0.002441 
15.680000       -0.002716       0.002422 
15.700000       0.000384       0.002405 
15.720000       0.005335       0.002387 
15.740000       0.007568       0.002370 
15.760000       0.005022       0.002352 
15.780000       0.000028       0.002334 
15.800000       -0.002837       0.002316 
15.820000       -0.000963       0.002299 
15.840000       0.003904       0.002282 
15.860000       0.007272       0.002266 
15.880000       0.006035       0.002249 
15.900000       0.001323       0.002232 
15.920000       -0.002546       0.002214 
15.940000       -0.002034       0.002198 
15.960000       0.002364       0.002182 
15.980000       0.006587       0.002166 
16.000000       0.006740       0.002150 
16.020000       0.002677       0.002133 
16.040000       -0.001878       0.002117 
16.060000       -0.002755       0.002101 
16.080000       0.000831       0.002086 
16.100000       0.005563       0.002070 
16.120000       0.007077       0.002055 
16.140000       0.003975       0.002039 
16.160000       -0.000899       0.002023 
16.180000       -0.003080       0.002008 
16.200000       -0.000582       0.001993 
16.220000       0.004276       0.001979 
16.240000       0.007015       0.001964 
16.260000       0.005109       0.001949 
16.280000       0.000303       0.001934 
16.300000       -0.002996       0.001919 
16.320000       -0.001774       0.001905 
16.340000       0.002825       0.001891 
16.360000       0.006557       0.001877 
16.380000       0.005983       0.001863 
16.400000       0.001625       0.001848 
16.420000       -0.002521       0.001834 
16.440000       -0.002658       0.001820 
16.460000       0.001318       0.001807 
16.480000       0.005736       0.001793 
16.500000       0.006524       0.001780 
16.520000       0.002952       0.001766 
16.540000       -0.001703       0.001752 
16.560000       -0.003176       0.001739 
16.580000       -0.000131       0.001726 
16.600000       0.004615       0.001713 
16.620000       0.006687       0.001701 
16.640000       0.004175       0.001687 
16.660000       -0.000618       0.001674 
16.680000       -0.003297       0.001661 
16.700000       -0.001416       0.001649 
16.720000       0.003277       0.001637 
16.740000       0.006456       0.001624 
16.760000       0.005190       0.001612 
16.780000       0.000639       0.001599 
16.800000       -0.003022       0.001587 
16.820000       -0.002443       0.001575 
16.840000       0.001826       0.001563 
16.860000       0.005846       0.001552 
16.880000       0.005915       0.001540 
16.900000       0.001963       0.001528 
16.920000       -0.002382       0.001516 
16.940000       -0.003139       0.001504 
16.960000       0.000371       0.001493 
16.980000       0.004906       0.001482 
17.000000       0.006288       0.001471 
17.020000       0.003242       0.001459 
17.040000       -0.001437       0.001447 
17.060000       -0.003458       0.001436 
17.080000       -0.000980       0.001425 
17.100000       0.003705       0.001415 
17.120000       0.006278       0.001404 
17.140000       0.004370       0.001393 
17.160000       -0.000270       0.001382 
17.180000       -0.003385       0.001371 
17.200000       -0.002125       0.001361 
17.220000       0.002336       0.001351 
17.240000       0.005885       0.001341 
17.260000       0.005253       0.001331 
17.280000       0.001019       0.001320 
17.300000       -0.002933       0.001309 
17.320000       -0.002981       0.001299 
17.340000       0.000904       0.001290 
17.360000       0.005137       0.001280 
17.380000       0.005820       0.001270 
17.400000       0.002322       0.001260 
17.420000       -0.002147       0.001250 
17.440000       -0.003488       0.001240 
17.460000       -0.000482       0.001231 
17.480000       0.004093       0.001222 
17.500000       0.006024       0.001213 
17.520000       0.003532       0.001203 
17.540000       -0.001097       0.001193 
17.560000       -0.003614       0.001184 
17.580000       -0.001719       0.001175 
17.600000       0.002832       0.001166 
17.620000       0.005847       0.001158 
17.640000       0.004549       0.001149 
17.660000       0.000128       0.001139 
17.680000       -0.003357       0.001130 
17.700000       -0.002714       0.001121 
17.720000       0.001452       0.001113 
17.740000       0.005301       0.001105 
17.760000       0.005290       0.001096 
17.780000       0.001425       0.001087 
17.800000       -0.002745       0.001079 
17.820000       -0.003396       0.001070 
17.840000       0.000058       0.001062 
17.860000       0.004430       0.001054 
17.880000       0.005694       0.001046 
17.900000       0.002686       0.001038 
17.920000       -0.001833       0.001029 
17.940000       -0.003716       0.001021 
17.960000       -0.001244       0.001013 
17.980000       0.003299       0.001006 
18.000000       0.005729       0.000998 
18.020000       0.003809       0.000990 
18.040000       -0.000699       0.000982 
18.060000       -0.003656       0.000974 
18.080000       -0.002355       0.000967 
18.100000       0.001997       0.000960 
18.120000       0.005391       0.000953 
18.140000       0.004702       0.000945 
18.160000       0.000561       0.000937 
18.180000       -0.003228       0.000930 
18.200000       -0.003193       0.000922 
18.220000       0.000624       0.000915 
18.240000       0.004704       0.000909 
18.260000       0.005292       0.000902 
18.280000       0.001844       0.000894 
18.300000       -0.002472       0.000887 
18.320000       -0.003697       0.000880 
18.340000       -0.000714       0.000873 
18.360000       0.003724       0.000867 
18.380000       0.005531       0.000860 
18.400000       0.003044       0.000853 
18.420000       -0.001454       0.000846 
18.440000       -0.003833       0.000839 
18.460000       -0.001916       0.000833 
18.480000       0.002525       0.000827 
18.500000       0.005400       0.000820 
18.520000       0.004064       0.000814 
18.540000       -0.000258       0.000807 
18.560000       -0.003596       0.000800 
18.580000       -0.002891       0.000794 
18.600000       0.001200       0.000788 
18.620000       0.004908       0.000782 
18.640000       0.004821       0.000776 
18.660000       0.001016       0.000770 
18.680000       -0.003011       0.000763 
18.700000       -0.003566       0.000757 
18.720000       -0.000147       0.000751 
18.740000       0.004094       0.000746 
18.760000       0.005254       0.000740 
18.780000       0.002264       0.000734 
18.800000       -0.002129       0.000728 
18.820000       -0.003892       0.000722 
18.840000       -0.001413       0.000716 
18.860000       0.003020       0.000711 
18.880000       0.005328       0.000706 
18.900000       0.003385       0.000700 
18.920000       -0.001023       0.000694 
18.940000       -0.003849       0.000688 
18.960000       -0.002502       0.000683 
18.980000       0.001771       0.000678 
19.000000       0.005036       0.000673 
19.020000       0.004288       0.000668 
19.040000       0.000213       0.000662 
19.060000       -0.003446       0.000656 
19.080000       -0.003332       0.000651 
19.100000       0.000443       0.000646 
19.120000       0.004401       0.000641 
19.140000       0.004900       0.000636 
19.160000       0.001480       0.000631 
19.180000       -0.002717       0.000626 
19.200000       -0.003839       0.000620 
19.220000       -0.000861       0.000616 
19.240000       0.003472       0.000611 
19.260000       0.005172       0.000607 
19.280000       0.002675       0.000602 
19.300000       -0.001726       0.000596 
19.320000       -0.003989       0.000591 
19.340000       -0.002040       0.000587 
19.360000       0.002322       0.000583 
19.380000       0.005082       0.000578 
19.400000       0.003701       0.000573 
19.420000       -0.000554       0.000568 
19.440000       -0.003774       0.000564 
19.460000       -0.003005       0.000559 
19.480000       0.001040       0.000555 
19.500000       0.004636       0.000551 
19.520000       0.004475       0.000547 
19.540000       0.000703       0.000542 
19.560000       -0.003215       0.000537 
19.580000       -0.003681       0.000533 
19.600000       -0.000274       0.000529 
19.620000       0.003869       0.000525 
19.640000       0.004935       0.000521 
19.660000       0.001944       0.000516 
19.680000       -0.002358       0.000512 
19.700000       -0.004019       0.000508 
19.720000       -0.001518       0.000504 
19.740000       0.002840       0.000500 
19.760000       0.005045       0.000496 
19.780000       0.003067       0.000492 
19.800000       -0.001276       0.000488 
19.820000       -0.003996       0.000484 
19.840000       -0.002596       0.000480 
19.860000       0.001630       0.000476 
19.880000       0.004794       0.000473 
19.900000       0.003984       0.000469 
19.920000       -0.000057       0.000465 
19.940000       -0.003616       0.000461 
19.960000       -0.003426       0.000457 
19.980000       0.000334       0.000454 
