# time   C_FQM_Re    C_FQM_Im    C_DCL_Re    C_DCL_Im    C_ACL_Re   C_ACL_Im
34.000000      0.245373      -0.000006      0.037459      -0.365648      0.367562      0.000009
34.100000      0.245374      -0.000006      -0.072271      -0.360389      0.367564      0.000009
34.200000      0.245375      -0.000006      -0.175546      -0.322937      0.367566      0.000009
34.300000      0.245377      -0.000006      -0.263141      -0.256638      0.367568      0.000009
34.400000      0.245378      -0.000006      -0.327231      -0.167413      0.367569      0.000009
34.500000      0.245379      -0.000006      -0.362091      -0.063233      0.367571      0.000009
34.600000      0.245380      -0.000006      -0.364608      0.046596      0.367573      0.000009
34.700000      0.245381      -0.000006      -0.334555      0.152265      0.367575      0.000009
34.800000      0.245383      -0.000006      -0.274616      0.244332      0.367577      0.000009
34.900000      0.245384      -0.000006      -0.190147      0.314576      0.367578      0.000009
35.000000      0.245385      -0.000006      -0.088692      0.356720      0.367580      0.000009
35.100000      0.245386      -0.000006      0.020687      0.366999      0.367582      0.000008
35.200000      0.245387      -0.000006      0.128219      0.344496      0.367583      0.000008
35.300000      0.245388      -0.000006      0.224299      0.291220      0.367585      0.000008
35.400000      0.245389      -0.000006      0.300343      0.211929      0.367587      0.000008
35.500000      0.245390      -0.000005      0.349560      0.113707      0.367588      0.000008
35.600000      0.245392      -0.000005      0.367551      0.005327      0.367590      0.000008
35.700000      0.245393      -0.000005      0.352711      -0.103530      0.367592      0.000008
35.800000      0.245394      -0.000005      0.306364      -0.203140      0.367593      0.000008
35.900000      0.245395      -0.000005      0.232650      -0.284605      0.367595      0.000008
36.000000      0.245396      -0.000005      0.138154      -0.340647      0.367596      0.000008
36.100000      0.245397      -0.000005      0.031316      -0.366262      0.367598      0.000008
36.200000      0.245398      -0.000005      -0.078321      -0.359159      0.367599      0.000008
36.300000      0.245399      -0.000005      -0.180962      -0.319974      0.367601      0.000008
36.400000      0.245400      -0.000005      -0.267439      -0.252206      0.367603      0.000008
36.500000      0.245401      -0.000005      -0.330028      -0.161909      0.367604      0.000008
36.600000      0.245402      -0.000005      -0.363136      -0.057149      0.367606      0.000007
36.700000      0.245403      -0.000005      -0.363807      0.052718      0.367607      0.000007
