# time        DeltaCorr_Re_MC      DeltaCorr_Im_MC      DeltaCorr_Re_E17      DeltaCorr_Im_E17 
0.0000000000       -0.0000117681       0.0000083022       0.0009568294       0.0000083022
0.0000000000       -0.0000116995       0.0000083797       0.0009568980       0.0000083797
0.0000000000       -0.0000116297       0.0000084543       0.0009569678       0.0000084543
0.0000000000       -0.0000115589       0.0000085261       0.0009570386       0.0000085261
0.0000000000       -0.0000114872       0.0000085949       0.0009571102       0.0000085949
0.0000000000       -0.0000114149       0.0000086608       0.0009571825       0.0000086608
0.0000000000       -0.0000113421       0.0000087236       0.0009572554       0.0000087236
0.0000000000       -0.0000112689       0.0000087833       0.0009573285       0.0000087833
0.0000000000       -0.0000111956       0.0000088400       0.0009574018       0.0000088400
0.0000000000       -0.0000111224       0.0000088935       0.0009574751       0.0000088935
0.0000000000       -0.0000110493       0.0000089440       0.0009575482       0.0000089440
0.0000000000       -0.0000109766       0.0000089913       0.0009576208       0.0000089913
0.0000000000       -0.0000109046       0.0000090356       0.0009576929       0.0000090356
0.0000000000       -0.0000108332       0.0000090767       0.0009577642       0.0000090767
0.0000000000       -0.0000107629       0.0000091149       0.0009578346       0.0000091149
0.0000000000       -0.0000106936       0.0000091500       0.0009579038       0.0000091500
0.0000000000       -0.0000106257       0.0000091823       0.0009579717       0.0000091823
0.0000000000       -0.0000105593       0.0000092116       0.0009580382       0.0000092116
0.0000000000       -0.0000104945       0.0000092382       0.0009581029       0.0000092382
0.0000000000       -0.0000104316       0.0000092620       0.0009581659       0.0000092620
0.0000000000       -0.0000103707       0.0000092833       0.0009582268       0.0000092833
0.0000000000       -0.0000103120       0.0000093020       0.0009582855       0.0000093020
0.0000000000       -0.0000102556       0.0000093183       0.0009583419       0.0000093183
0.0000000000       -0.0000102017       0.0000093323       0.0009583957       0.0000093323
0.0000000000       -0.0000101505       0.0000093441       0.0009584470       0.0000093441
0.0000000000       -0.0000101021       0.0000093540       0.0009584954       0.0000093540
0.0000000000       -0.0000100566       0.0000093619       0.0009585409       0.0000093619
0.0000000000       -0.0000100142       0.0000093681       0.0009585833       0.0000093681
0.0000000000       -0.0000099749       0.0000093728       0.0009586225       0.0000093728
0.0000000000       -0.0000099391       0.0000093761       0.0009586584       0.0000093761
0.0000000000       -0.0000099066       0.0000093781       0.0009586908       0.0000093781
0.0000000000       -0.0000098777       0.0000093791       0.0009587198       0.0000093791
0.0000000000       -0.0000098524       0.0000093793       0.0009587450       0.0000093793
0.0000000000       -0.0000098309       0.0000093788       0.0009587666       0.0000093788
0.0000000000       -0.0000098131       0.0000093779       0.0009587843       0.0000093779
0.0000000000       -0.0000097993       0.0000093767       0.0009587982       0.0000093767
0.0000000000       -0.0000097893       0.0000093755       0.0009588081       0.0000093755
0.0000000000       -0.0000097834       0.0000093745       0.0009588141       0.0000093745
0.0000000000       -0.0000097814       0.0000093738       0.0009588160       0.0000093738
0.0000000000       -0.0000097835       0.0000093738       0.0009588139       0.0000093738
0.0000000000       -0.0000097897       0.0000093746       0.0009588078       0.0000093746
0.0000000000       -0.0000097999       0.0000093765       0.0009587975       0.0000093765
0.0000000000       -0.0000098142       0.0000093797       0.0009587832       0.0000093797
0.0000000000       -0.0000098326       0.0000093845       0.0009587648       0.0000093845
0.0000000000       -0.0000098550       0.0000093910       0.0009587424       0.0000093910
0.0000000000       -0.0000098814       0.0000093994       0.0009587160       0.0000093994
0.0000000000       -0.0000099118       0.0000094102       0.0009586857       0.0000094102
0.0000000000       -0.0000099460       0.0000094233       0.0009586515       0.0000094233
0.0000000000       -0.0000099840       0.0000094392       0.0009586134       0.0000094392
0.0000000000       -0.0000100258       0.0000094579       0.0009585716       0.0000094579
0.0000000000       -0.0000100713       0.0000094798       0.0009585262       0.0000094798
0.0000000000       -0.0000101202       0.0000095051       0.0009584772       0.0000095051
0.0000000000       -0.0000101726       0.0000095340       0.0009584248       0.0000095340
0.0000000000       -0.0000102283       0.0000095666       0.0009583691       0.0000095666
0.0000000000       -0.0000102872       0.0000096033       0.0009583103       0.0000096033
0.0000000000       -0.0000103491       0.0000096441       0.0009582484       0.0000096441
0.0000000000       -0.0000104138       0.0000096894       0.0009581836       0.0000096894
0.0000000000       -0.0000104812       0.0000097393       0.0009581162       0.0000097393
0.0000000000       -0.0000105512       0.0000097940       0.0009580463       0.0000097940
0.0000000000       -0.0000106235       0.0000098537       0.0009579740       0.0000098537
0.0000000000       -0.0000106979       0.0000099186       0.0009578996       0.0000099186
0.0000000000       -0.0000107742       0.0000099888       0.0009578233       0.0000099888
0.0000000000       -0.0000108522       0.0000100644       0.0009577452       0.0000100644
0.0000000000       -0.0000109317       0.0000101457       0.0009576657       0.0000101457
0.0000000000       -0.0000110125       0.0000102328       0.0009575849       0.0000102328
0.0000000000       -0.0000110943       0.0000103258       0.0009575032       0.0000103258
0.0000000000       -0.0000111769       0.0000104249       0.0009574206       0.0000104249
0.0000000000       -0.0000112599       0.0000105300       0.0009573375       0.0000105300
0.0000000000       -0.0000113433       0.0000106414       0.0009572542       0.0000106414
0.0000000000       -0.0000114266       0.0000107592       0.0009571709       0.0000107592
0.0000000000       -0.0000115096       0.0000108834       0.0009570879       0.0000108834
0.0000000000       -0.0000115921       0.0000110141       0.0009570054       0.0000110141
0.0000000000       -0.0000116737       0.0000111513       0.0009569237       0.0000111513
0.0000000000       -0.0000117542       0.0000112951       0.0009568432       0.0000112951
0.0000000000       -0.0000118333       0.0000114455       0.0009567642       0.0000114455
0.0000000000       -0.0000119107       0.0000116025       0.0009566868       0.0000116025
0.0000000000       -0.0000119861       0.0000117663       0.0009566114       0.0000117663
0.0000000000       -0.0000120592       0.0000119366       0.0009565383       0.0000119366
0.0000000000       -0.0000121296       0.0000121136       0.0009564678       0.0000121136
0.0000000000       -0.0000121972       0.0000122972       0.0009564002       0.0000122972
0.0000000000       -0.0000122616       0.0000124874       0.0009563358       0.0000124874
0.0000000000       -0.0000123225       0.0000126840       0.0009562749       0.0000126840
0.0000000000       -0.0000123796       0.0000128871       0.0009562178       0.0000128871
0.0000000000       -0.0000124327       0.0000130965       0.0009561648       0.0000130965
0.0000000000       -0.0000124813       0.0000133122       0.0009561161       0.0000133122
0.0000000000       -0.0000125253       0.0000135341       0.0009560722       0.0000135341
0.0000000000       -0.0000125643       0.0000137619       0.0009560332       0.0000137619
0.0000000000       -0.0000125980       0.0000139957       0.0009559994       0.0000139957
0.0000000000       -0.0000126263       0.0000142352       0.0009559712       0.0000142352
0.0000000000       -0.0000126487       0.0000144803       0.0009559488       0.0000144803
0.0000000000       -0.0000126650       0.0000147309       0.0009559325       0.0000147309
0.0000000000       -0.0000126750       0.0000149867       0.0009559225       0.0000149867
0.0000000000       -0.0000126784       0.0000152475       0.0009559191       0.0000152475
0.0000000000       -0.0000126749       0.0000155132       0.0009559226       0.0000155132
0.0000000000       -0.0000126643       0.0000157835       0.0009559331       0.0000157835
0.0000000000       -0.0000126464       0.0000160582       0.0009559510       0.0000160582
0.0000000000       -0.0000126210       0.0000163370       0.0009559765       0.0000163370
0.0000000000       -0.0000125877       0.0000166198       0.0009560098       0.0000166198
0.0000000000       -0.0000125464       0.0000169063       0.0009560510       0.0000169063
0.0000000000       -0.0000124970       0.0000171961       0.0009561005       0.0000171961
0.0000000000       -0.0000124392       0.0000174890       0.0009561583       0.0000174890
0.0000000000       -0.0000123728       0.0000177848       0.0009562247       0.0000177848
0.0000000000       -0.0000122976       0.0000180831       0.0009562998       0.0000180831
0.0000000000       -0.0000122136       0.0000183836       0.0009563839       0.0000183836
0.0000000000       -0.0000121205       0.0000186861       0.0009564769       0.0000186861
0.0000000000       -0.0000120183       0.0000189901       0.0009565792       0.0000189901
0.0000000000       -0.0000119068       0.0000192955       0.0009566907       0.0000192955
0.0000000000       -0.0000117858       0.0000196018       0.0009568116       0.0000196018
0.0000000000       -0.0000116554       0.0000199087       0.0009569421       0.0000199087
0.0000000000       -0.0000115154       0.0000202160       0.0009570821       0.0000202160
0.0000000000       -0.0000113657       0.0000205231       0.0009572318       0.0000205231
0.0000000000       -0.0000112063       0.0000208299       0.0009573911       0.0000208299
0.0000000000       -0.0000110372       0.0000211359       0.0009575603       0.0000211359
0.0000000000       -0.0000108583       0.0000214408       0.0009577392       0.0000214408
0.0000000000       -0.0000106696       0.0000217443       0.0009579279       0.0000217443
0.0000000000       -0.0000104711       0.0000220460       0.0009581264       0.0000220460
0.0000000000       -0.0000102628       0.0000223455       0.0009583347       0.0000223455
0.0000000000       -0.0000100447       0.0000226425       0.0009585527       0.0000226425
0.0000000000       -0.0000098170       0.0000229366       0.0009587805       0.0000229366
0.0000000000       -0.0000095796       0.0000232275       0.0009590179       0.0000232275
0.0000000000       -0.0000093325       0.0000235148       0.0009592649       0.0000235148
0.0000000000       -0.0000090760       0.0000237982       0.0009595214       0.0000237982
0.0000000000       -0.0000088101       0.0000240773       0.0009597874       0.0000240773
0.0000000000       -0.0000085348       0.0000243518       0.0009600626       0.0000243518
0.0000000000       -0.0000082504       0.0000246213       0.0009603470       0.0000246213
0.0000000000       -0.0000079570       0.0000248856       0.0009606405       0.0000248856
0.0000000000       -0.0000076546       0.0000251442       0.0009609428       0.0000251442
0.0000000000       -0.0000073436       0.0000253969       0.0009612539       0.0000253969
0.0000000000       -0.0000070239       0.0000256433       0.0009615735       0.0000256433
0.0000000000       -0.0000066959       0.0000258832       0.0009619015       0.0000258832
0.0000000000       -0.0000063598       0.0000261161       0.0009622377       0.0000261161
0.0000000000       -0.0000060157       0.0000263419       0.0009625817       0.0000263419
0.0000000000       -0.0000056639       0.0000265602       0.0009629336       0.0000265602
0.0000000000       -0.0000053046       0.0000267708       0.0009632929       0.0000267708
0.0000000000       -0.0000049381       0.0000269733       0.0009636594       0.0000269733
0.0000000000       -0.0000045646       0.0000271676       0.0009640329       0.0000271676
0.0000000000       -0.0000041843       0.0000273533       0.0009644131       0.0000273533
0.0000000000       -0.0000037976       0.0000275303       0.0009647998       0.0000275303
0.0000000000       -0.0000034048       0.0000276983       0.0009651926       0.0000276983
0.0000000000       -0.0000030061       0.0000278570       0.0009655913       0.0000278570
0.0000000000       -0.0000026019       0.0000280063       0.0009659955       0.0000280063
0.0000000000       -0.0000021924       0.0000281460       0.0009664050       0.0000281460
0.0000000000       -0.0000017780       0.0000282759       0.0009668194       0.0000282759
0.0000000000       -0.0000013590       0.0000283958       0.0009672384       0.0000283958
0.0000000000       -0.0000009357       0.0000285056       0.0009676617       0.0000285056
0.0000000000       -0.0000005085       0.0000286051       0.0009680889       0.0000286051
0.0000000000       -0.0000000777       0.0000286942       0.0009685197       0.0000286942
0.0000000000       0.0000003563       0.0000287728       0.0009689538       0.0000287728
0.0000000000       0.0000007933       0.0000288407       0.0009693907       0.0000288407
0.0000000000       0.0000012327       0.0000288979       0.0009698302       0.0000288979
0.0000000000       0.0000016744       0.0000289443       0.0009702719       0.0000289443
0.0000000000       0.0000021179       0.0000289798       0.0009707154       0.0000289798
0.0000000000       0.0000025629       0.0000290044       0.0009711603       0.0000290044
0.0000000000       0.0000030090       0.0000290181       0.0009716064       0.0000290181
0.0000000000       0.0000034558       0.0000290207       0.0009720532       0.0000290207
0.0000000000       0.0000039030       0.0000290124       0.0009725004       0.0000290124
0.0000000000       0.0000043502       0.0000289931       0.0009729477       0.0000289931
0.0000000000       0.0000047971       0.0000289629       0.0009733945       0.0000289629
0.0000000000       0.0000052433       0.0000289217       0.0009738407       0.0000289217
0.0000000000       0.0000056884       0.0000288696       0.0009742858       0.0000288696
0.0000000000       0.0000061321       0.0000288067       0.0009747296       0.0000288067
0.0000000000       0.0000065741       0.0000287330       0.0009751715       0.0000287330
0.0000000000       0.0000070139       0.0000286487       0.0009756114       0.0000286487
0.0000000000       0.0000074514       0.0000285538       0.0009760488       0.0000285538
0.0000000000       0.0000078860       0.0000284485       0.0009764835       0.0000284485
0.0000000000       0.0000083175       0.0000283328       0.0009769150       0.0000283328
0.0000000000       0.0000087456       0.0000282070       0.0009773431       0.0000282070
0.0000000000       0.0000091700       0.0000280711       0.0009777674       0.0000280711
0.0000000000       0.0000095903       0.0000279253       0.0009781877       0.0000279253
0.0000000000       0.0000100062       0.0000277698       0.0009786036       0.0000277698
0.0000000000       0.0000104174       0.0000276048       0.0009790149       0.0000276048
0.0000000000       0.0000108238       0.0000274304       0.0009794212       0.0000274304
0.0000000000       0.0000112248       0.0000272469       0.0009798223       0.0000272469
0.0000000000       0.0000116204       0.0000270545       0.0009802179       0.0000270545
0.0000000000       0.0000120102       0.0000268533       0.0009806077       0.0000268533
0.0000000000       0.0000123941       0.0000266437       0.0009809915       0.0000266437
0.0000000000       0.0000127716       0.0000264259       0.0009813691       0.0000264259
0.0000000000       0.0000131427       0.0000262001       0.0009817402       0.0000262001
0.0000000000       0.0000135071       0.0000259665       0.0009821046       0.0000259665
0.0000000000       0.0000138646       0.0000257255       0.0009824621       0.0000257255
0.0000000000       0.0000142151       0.0000254772       0.0009828125       0.0000254772
0.0000000000       0.0000145582       0.0000252220       0.0009831556       0.0000252220
0.0000000000       0.0000148938       0.0000249602       0.0009834913       0.0000249602
0.0000000000       0.0000152219       0.0000246920       0.0009838193       0.0000246920
0.0000000000       0.0000155422       0.0000244177       0.0009841396       0.0000244177
0.0000000000       0.0000158545       0.0000241376       0.0009844520       0.0000241376
0.0000000000       0.0000161589       0.0000238520       0.0009847563       0.0000238520
0.0000000000       0.0000164551       0.0000235613       0.0009850525       0.0000235613
0.0000000000       0.0000167430       0.0000232656       0.0009853405       0.0000232656
0.0000000000       0.0000170227       0.0000229653       0.0009856201       0.0000229653
0.0000000000       0.0000172939       0.0000226607       0.0009858913       0.0000226607
0.0000000000       0.0000175566       0.0000223522       0.0009861541       0.0000223522
0.0000000000       0.0000178109       0.0000220399       0.0009864083       0.0000220399
0.0000000000       0.0000180565       0.0000217243       0.0009866540       0.0000217243
0.0000000000       0.0000182936       0.0000214055       0.0009868911       0.0000214055
0.0000000000       0.0000185221       0.0000210840       0.0009871196       0.0000210840
0.0000000000       0.0000187420       0.0000207600       0.0009873394       0.0000207600
0.0000000000       0.0000189533       0.0000204339       0.0009875507       0.0000204339
0.0000000000       0.0000191560       0.0000201058       0.0009877534       0.0000201058
0.0000000000       0.0000193501       0.0000197761       0.0009879476       0.0000197761
0.0000000000       0.0000195358       0.0000194451       0.0009881332       0.0000194451
0.0000000000       0.0000197130       0.0000191131       0.0009883104       0.0000191131
0.0000000000       0.0000198818       0.0000187803       0.0009884793       0.0000187803
0.0000000000       0.0000200423       0.0000184471       0.0009886398       0.0000184471
0.0000000000       0.0000201946       0.0000181136       0.0009887921       0.0000181136
0.0000000000       0.0000203388       0.0000177801       0.0009889363       0.0000177801
0.0000000000       0.0000204750       0.0000174469       0.0009890724       0.0000174469
0.0000000000       0.0000206032       0.0000171143       0.0009892007       0.0000171143
0.0000000000       0.0000207237       0.0000167825       0.0009893211       0.0000167825
0.0000000000       0.0000208364       0.0000164516       0.0009894339       0.0000164516
0.0000000000       0.0000209417       0.0000161220       0.0009895392       0.0000161220
0.0000000000       0.0000210396       0.0000157939       0.0009896371       0.0000157939
0.0000000000       0.0000211303       0.0000154674       0.0009897278       0.0000154674
0.0000000000       0.0000212139       0.0000151428       0.0009898114       0.0000151428
0.0000000000       0.0000212906       0.0000148202       0.0009898881       0.0000148202
0.0000000000       0.0000213606       0.0000144998       0.0009899581       0.0000144998
0.0000000000       0.0000214241       0.0000141818       0.0009900215       0.0000141818
0.0000000000       0.0000214812       0.0000138664       0.0009900786       0.0000138664
0.0000000000       0.0000215321       0.0000135538       0.0009901295       0.0000135538
0.0000000000       0.0000215770       0.0000132439       0.0009901744       0.0000132439
0.0000000000       0.0000216161       0.0000129371       0.0009902136       0.0000129371
0.0000000000       0.0000216496       0.0000126334       0.0009902471       0.0000126334
0.0000000000       0.0000216778       0.0000123329       0.0009902752       0.0000123329
0.0000000000       0.0000217007       0.0000120357       0.0009902981       0.0000120357
0.0000000000       0.0000217186       0.0000117420       0.0009903161       0.0000117420
0.0000000000       0.0000217318       0.0000114518       0.0009903292       0.0000114518
0.0000000000       0.0000217403       0.0000111652       0.0009903378       0.0000111652
0.0000000000       0.0000217445       0.0000108822       0.0009903420       0.0000108822
0.0000000000       0.0000217445       0.0000106029       0.0009903420       0.0000106029
0.0000000000       0.0000217406       0.0000103273       0.0009903380       0.0000103273
0.0000000000       0.0000217329       0.0000100555       0.0009903303       0.0000100555
0.0000000000       0.0000217216       0.0000097876       0.0009903190       0.0000097876
0.0000000000       0.0000217069       0.0000095234       0.0009903044       0.0000095234
0.0000000000       0.0000216891       0.0000092631       0.0009902866       0.0000092631
0.0000000000       0.0000216683       0.0000090066       0.0009902658       0.0000090066
0.0000000000       0.0000216448       0.0000087539       0.0009902422       0.0000087539
0.0000000000       0.0000216186       0.0000085049       0.0009902161       0.0000085049
0.0000000000       0.0000215901       0.0000082598       0.0009901875       0.0000082598
0.0000000000       0.0000215592       0.0000080183       0.0009901567       0.0000080183
0.0000000000       0.0000215264       0.0000077806       0.0009901238       0.0000077806
0.0000000000       0.0000214916       0.0000075464       0.0009900891       0.0000075464
0.0000000000       0.0000214552       0.0000073159       0.0009900526       0.0000073159
0.0000000000       0.0000214171       0.0000070888       0.0009900146       0.0000070888
0.0000000000       0.0000213777       0.0000068651       0.0009899751       0.0000068651
0.0000000000       0.0000213369       0.0000066448       0.0009899344       0.0000066448
0.0000000000       0.0000212951       0.0000064278       0.0009898925       0.0000064278
0.0000000000       0.0000212522       0.0000062139       0.0009898497       0.0000062139
0.0000000000       0.0000212085       0.0000060031       0.0009898060       0.0000060031
0.0000000000       0.0000211640       0.0000057953       0.0009897615       0.0000057953
0.0000000000       0.0000211189       0.0000055903       0.0009897164       0.0000055903
0.0000000000       0.0000210732       0.0000053881       0.0009896707       0.0000053881
0.0000000000       0.0000210271       0.0000051886       0.0009896246       0.0000051886
0.0000000000       0.0000209807       0.0000049916       0.0009895781       0.0000049916
0.0000000000       0.0000209339       0.0000047970       0.0009895314       0.0000047970
0.0000000000       0.0000208870       0.0000046047       0.0009894844       0.0000046047
0.0000000000       0.0000208399       0.0000044145       0.0009894373       0.0000044145
0.0000000000       0.0000207927       0.0000042265       0.0009893902       0.0000042265
0.0000000000       0.0000207455       0.0000040403       0.0009893429       0.0000040403
0.0000000000       0.0000206983       0.0000038560       0.0009892957       0.0000038560
0.0000000000       0.0000206511       0.0000036733       0.0009892485       0.0000036733
0.0000000000       0.0000206040       0.0000034922       0.0009892014       0.0000034922
0.0000000000       0.0000205569       0.0000033125       0.0009891544       0.0000033125
0.0000000000       0.0000205099       0.0000031341       0.0009891074       0.0000031341
0.0000000000       0.0000204630       0.0000029569       0.0009890605       0.0000029569
0.0000000000       0.0000204162       0.0000027808       0.0009890137       0.0000027808
0.0000000000       0.0000203695       0.0000026056       0.0009889669       0.0000026056
0.0000000000       0.0000203227       0.0000024313       0.0009889202       0.0000024313
0.0000000000       0.0000202760       0.0000022576       0.0009888735       0.0000022576
0.0000000000       0.0000202293       0.0000020846       0.0009888267       0.0000020846
0.0000000000       0.0000201825       0.0000019121       0.0009887799       0.0000019121
0.0000000000       0.0000201355       0.0000017400       0.0009887330       0.0000017400
0.0000000000       0.0000200884       0.0000015681       0.0009886858       0.0000015681
0.0000000000       0.0000200410       0.0000013966       0.0009886385       0.0000013966
0.0000000000       0.0000199933       0.0000012251       0.0009885908       0.0000012251
0.0000000000       0.0000199453       0.0000010537       0.0009885428       0.0000010537
0.0000000000       0.0000198968       0.0000008823       0.0009884942       0.0000008823
0.0000000000       0.0000198477       0.0000007107       0.0009884452       0.0000007107
0.0000000000       0.0000197980       0.0000005390       0.0009883955       0.0000005390
0.0000000000       0.0000197476       0.0000003671       0.0009883451       0.0000003671
0.0000000000       0.0000196964       0.0000001949       0.0009882939       0.0000001949
0.0000000000       0.0000196443       0.0000000225       0.0009882417       0.0000000225
0.0000000000       0.0000195911       -0.0000001504       0.0009881886       -0.0000001504
0.0000000000       0.0000195368       -0.0000003236       0.0009881343       -0.0000003236
0.0000000000       0.0000194813       -0.0000004973       0.0009880788       -0.0000004973
0.0000000000       0.0000194245       -0.0000006713       0.0009880219       -0.0000006713
0.0000000000       0.0000193662       -0.0000008458       0.0009879636       -0.0000008458
0.0000000000       0.0000193063       -0.0000010207       0.0009879038       -0.0000010207
0.0000000000       0.0000192448       -0.0000011961       0.0009878423       -0.0000011961
0.0000000000       0.0000191815       -0.0000013719       0.0009877789       -0.0000013719
0.0000000000       0.0000191163       -0.0000015480       0.0009877137       -0.0000015480
0.0000000000       0.0000190490       -0.0000017246       0.0009876465       -0.0000017246
0.0000000000       0.0000189797       -0.0000019014       0.0009875771       -0.0000019014
0.0000000000       0.0000189081       -0.0000020786       0.0009875055       -0.0000020786
0.0000000000       0.0000188342       -0.0000022560       0.0009874316       -0.0000022560
0.0000000000       0.0000187578       -0.0000024335       0.0009873552       -0.0000024335
0.0000000000       0.0000186788       -0.0000026112       0.0009872763       -0.0000026112
0.0000000000       0.0000185972       -0.0000027890       0.0009871947       -0.0000027890
0.0000000000       0.0000185129       -0.0000029667       0.0009871104       -0.0000029667
0.0000000000       0.0000184257       -0.0000031443       0.0009870232       -0.0000031443
0.0000000000       0.0000183356       -0.0000033216       0.0009869330       -0.0000033216
0.0000000000       0.0000182424       -0.0000034987       0.0009868398       -0.0000034987
0.0000000000       0.0000181461       -0.0000036753       0.0009867436       -0.0000036753
0.0000000000       0.0000180466       -0.0000038515       0.0009866441       -0.0000038515
0.0000000000       0.0000179439       -0.0000040270       0.0009865414       -0.0000040270
0.0000000000       0.0000178378       -0.0000042017       0.0009864353       -0.0000042017
0.0000000000       0.0000177284       -0.0000043755       0.0009863258       -0.0000043755
0.0000000000       0.0000176155       -0.0000045484       0.0009862129       -0.0000045484
0.0000000000       0.0000174991       -0.0000047200       0.0009860966       -0.0000047200
0.0000000000       0.0000173792       -0.0000048904       0.0009859766       -0.0000048904
0.0000000000       0.0000172557       -0.0000050593       0.0009858531       -0.0000050593
0.0000000000       0.0000171286       -0.0000052267       0.0009857260       -0.0000052267
0.0000000000       0.0000169978       -0.0000053922       0.0009855953       -0.0000053922
0.0000000000       0.0000168635       -0.0000055560       0.0009854609       -0.0000055560
0.0000000000       0.0000167255       -0.0000057176       0.0009853229       -0.0000057176
0.0000000000       0.0000165838       -0.0000058770       0.0009851813       -0.0000058770
0.0000000000       0.0000164385       -0.0000060341       0.0009850360       -0.0000060341
0.0000000000       0.0000162896       -0.0000061886       0.0009848871       -0.0000061886
0.0000000000       0.0000161371       -0.0000063405       0.0009847346       -0.0000063405
0.0000000000       0.0000159811       -0.0000064894       0.0009845786       -0.0000064894
0.0000000000       0.0000158215       -0.0000066354       0.0009844190       -0.0000066354
0.0000000000       0.0000156585       -0.0000067781       0.0009842560       -0.0000067781
0.0000000000       0.0000154921       -0.0000069175       0.0009840896       -0.0000069175
0.0000000000       0.0000153223       -0.0000070534       0.0009839198       -0.0000070534
0.0000000000       0.0000151493       -0.0000071856       0.0009837468       -0.0000071856
0.0000000000       0.0000149731       -0.0000073140       0.0009835706       -0.0000073140
0.0000000000       0.0000147938       -0.0000074383       0.0009833913       -0.0000074383
0.0000000000       0.0000146115       -0.0000075585       0.0009832090       -0.0000075585
0.0000000000       0.0000144264       -0.0000076745       0.0009830238       -0.0000076745
0.0000000000       0.0000142384       -0.0000077859       0.0009828359       -0.0000077859
0.0000000000       0.0000140479       -0.0000078928       0.0009826453       -0.0000078928
0.0000000000       0.0000138548       -0.0000079949       0.0009824522       -0.0000079949
0.0000000000       0.0000136593       -0.0000080922       0.0009822568       -0.0000080922
0.0000000000       0.0000134616       -0.0000081844       0.0009820591       -0.0000081844
0.0000000000       0.0000132619       -0.0000082715       0.0009818593       -0.0000082715
0.0000000000       0.0000130602       -0.0000083534       0.0009816576       -0.0000083534
0.0000000000       0.0000128567       -0.0000084299       0.0009814542       -0.0000084299
0.0000000000       0.0000126517       -0.0000085009       0.0009812492       -0.0000085009
0.0000000000       0.0000124453       -0.0000085664       0.0009810428       -0.0000085664
0.0000000000       0.0000122377       -0.0000086261       0.0009808352       -0.0000086261
0.0000000000       0.0000120291       -0.0000086802       0.0009806265       -0.0000086802
0.0000000000       0.0000118196       -0.0000087284       0.0009804171       -0.0000087284
0.0000000000       0.0000116095       -0.0000087706       0.0009802070       -0.0000087706
0.0000000000       0.0000113990       -0.0000088069       0.0009799965       -0.0000088069
0.0000000000       0.0000111883       -0.0000088372       0.0009797857       -0.0000088372
0.0000000000       0.0000109776       -0.0000088614       0.0009795750       -0.0000088614
0.0000000000       0.0000107670       -0.0000088795       0.0009793645       -0.0000088795
0.0000000000       0.0000105570       -0.0000088914       0.0009791544       -0.0000088914
0.0000000000       0.0000103476       -0.0000088972       0.0009789450       -0.0000088972
0.0000000000       0.0000101390       -0.0000088968       0.0009787365       -0.0000088968
0.0000000000       0.0000099316       -0.0000088902       0.0009785290       -0.0000088902
0.0000000000       0.0000097255       -0.0000088774       0.0009783230       -0.0000088774
0.0000000000       0.0000095210       -0.0000088585       0.0009781184       -0.0000088585
0.0000000000       0.0000093182       -0.0000088334       0.0009779157       -0.0000088334
0.0000000000       0.0000091175       -0.0000088023       0.0009777150       -0.0000088023
0.0000000000       0.0000089191       -0.0000087650       0.0009775165       -0.0000087650
0.0000000000       0.0000087231       -0.0000087218       0.0009773206       -0.0000087218
0.0000000000       0.0000085299       -0.0000086727       0.0009771273       -0.0000086727
0.0000000000       0.0000083395       -0.0000086177       0.0009769370       -0.0000086177
0.0000000000       0.0000081524       -0.0000085569       0.0009767499       -0.0000085569
0.0000000000       0.0000079686       -0.0000084904       0.0009765661       -0.0000084904
0.0000000000       0.0000077885       -0.0000084184       0.0009763859       -0.0000084184
0.0000000000       0.0000076121       -0.0000083409       0.0009762096       -0.0000083409
0.0000000000       0.0000074398       -0.0000082580       0.0009760373       -0.0000082580
0.0000000000       0.0000072718       -0.0000081700       0.0009758692       -0.0000081700
0.0000000000       0.0000071081       -0.0000080768       0.0009757056       -0.0000080768
0.0000000000       0.0000069492       -0.0000079788       0.0009755466       -0.0000079788
0.0000000000       0.0000067951       -0.0000078759       0.0009753925       -0.0000078759
0.0000000000       0.0000066460       -0.0000077685       0.0009752434       -0.0000077685
0.0000000000       0.0000065021       -0.0000076566       0.0009750995       -0.0000076566
0.0000000000       0.0000063636       -0.0000075405       0.0009749610       -0.0000075405
0.0000000000       0.0000062307       -0.0000074203       0.0009748281       -0.0000074203
0.0000000000       0.0000061035       -0.0000072962       0.0009747009       -0.0000072962
0.0000000000       0.0000059821       -0.0000071685       0.0009745796       -0.0000071685
0.0000000000       0.0000058668       -0.0000070374       0.0009744643       -0.0000070374
0.0000000000       0.0000057577       -0.0000069030       0.0009743551       -0.0000069030
0.0000000000       0.0000056548       -0.0000067656       0.0009742523       -0.0000067656
0.0000000000       0.0000055584       -0.0000066255       0.0009741559       -0.0000066255
0.0000000000       0.0000054685       -0.0000064828       0.0009740660       -0.0000064828
0.0000000000       0.0000053853       -0.0000063378       0.0009739827       -0.0000063378
0.0000000000       0.0000053088       -0.0000061907       0.0009739062       -0.0000061907
0.0000000000       0.0000052391       -0.0000060419       0.0009738365       -0.0000060419
0.0000000000       0.0000051763       -0.0000058915       0.0009737737       -0.0000058915
0.0000000000       0.0000051204       -0.0000057398       0.0009737179       -0.0000057398
0.0000000000       0.0000050716       -0.0000055870       0.0009736691       -0.0000055870
0.0000000000       0.0000050299       -0.0000054335       0.0009736273       -0.0000054335
0.0000000000       0.0000049952       -0.0000052795       0.0009735927       -0.0000052795
0.0000000000       0.0000049677       -0.0000051252       0.0009735652       -0.0000051252
