# time        DeltaCorr_Re_MC      DeltaCorr_Im_MC      DeltaCorr_Re_E17      DeltaCorr_Im_E17 
0.0000000000       0.0000021430       0.0000010600       0.0010234745       0.0000010600
0.0000000000       0.0000022386       0.0000010417       0.0010235702       0.0000010417
0.0000000000       0.0000023328       0.0000010185       0.0010236643       0.0000010185
0.0000000000       0.0000024252       0.0000009905       0.0010237568       0.0000009905
0.0000000000       0.0000025157       0.0000009577       0.0010238472       0.0000009577
0.0000000000       0.0000026040       0.0000009205       0.0010239355       0.0000009205
0.0000000000       0.0000026898       0.0000008788       0.0010240213       0.0000008788
0.0000000000       0.0000027730       0.0000008328       0.0010241045       0.0000008328
0.0000000000       0.0000028533       0.0000007828       0.0010241848       0.0000007828
0.0000000000       0.0000029306       0.0000007288       0.0010242621       0.0000007288
0.0000000000       0.0000030046       0.0000006712       0.0010243361       0.0000006712
0.0000000000       0.0000030753       0.0000006100       0.0010244068       0.0000006100
0.0000000000       0.0000031423       0.0000005455       0.0010244739       0.0000005455
0.0000000000       0.0000032057       0.0000004779       0.0010245372       0.0000004779
0.0000000000       0.0000032651       0.0000004074       0.0010245967       0.0000004074
0.0000000000       0.0000033206       0.0000003342       0.0010246521       0.0000003342
0.0000000000       0.0000033719       0.0000002586       0.0010247034       0.0000002586
0.0000000000       0.0000034190       0.0000001808       0.0010247505       0.0000001808
0.0000000000       0.0000034617       0.0000001010       0.0010247933       0.0000001010
0.0000000000       0.0000035001       0.0000000196       0.0010248316       0.0000000196
0.0000000000       0.0000035339       -0.0000000633       0.0010248654       -0.0000000633
0.0000000000       0.0000035632       -0.0000001474       0.0010248947       -0.0000001474
0.0000000000       0.0000035879       -0.0000002325       0.0010249194       -0.0000002325
0.0000000000       0.0000036080       -0.0000003183       0.0010249395       -0.0000003183
0.0000000000       0.0000036234       -0.0000004045       0.0010249549       -0.0000004045
0.0000000000       0.0000036342       -0.0000004908       0.0010249657       -0.0000004908
0.0000000000       0.0000036404       -0.0000005771       0.0010249719       -0.0000005771
0.0000000000       0.0000036419       -0.0000006630       0.0010249734       -0.0000006630
0.0000000000       0.0000036388       -0.0000007484       0.0010249703       -0.0000007484
0.0000000000       0.0000036312       -0.0000008329       0.0010249627       -0.0000008329
0.0000000000       0.0000036191       -0.0000009163       0.0010249507       -0.0000009163
0.0000000000       0.0000036027       -0.0000009983       0.0010249342       -0.0000009983
0.0000000000       0.0000035819       -0.0000010788       0.0010249134       -0.0000010788
0.0000000000       0.0000035568       -0.0000011574       0.0010248883       -0.0000011574
0.0000000000       0.0000035277       -0.0000012340       0.0010248592       -0.0000012340
0.0000000000       0.0000034945       -0.0000013082       0.0010248261       -0.0000013082
0.0000000000       0.0000034576       -0.0000013800       0.0010247891       -0.0000013800
0.0000000000       0.0000034169       -0.0000014490       0.0010247484       -0.0000014490
0.0000000000       0.0000033726       -0.0000015151       0.0010247041       -0.0000015151
0.0000000000       0.0000033249       -0.0000015781       0.0010246565       -0.0000015781
0.0000000000       0.0000032741       -0.0000016377       0.0010246056       -0.0000016377
0.0000000000       0.0000032202       -0.0000016938       0.0010245517       -0.0000016938
0.0000000000       0.0000031635       -0.0000017463       0.0010244950       -0.0000017463
0.0000000000       0.0000031041       -0.0000017949       0.0010244356       -0.0000017949
0.0000000000       0.0000030423       -0.0000018395       0.0010243738       -0.0000018395
0.0000000000       0.0000029784       -0.0000018800       0.0010243099       -0.0000018800
0.0000000000       0.0000029124       -0.0000019162       0.0010242439       -0.0000019162
0.0000000000       0.0000028447       -0.0000019480       0.0010241763       -0.0000019480
0.0000000000       0.0000027756       -0.0000019754       0.0010241071       -0.0000019754
0.0000000000       0.0000027052       -0.0000019981       0.0010240367       -0.0000019981
0.0000000000       0.0000026338       -0.0000020162       0.0010239653       -0.0000020162
0.0000000000       0.0000025616       -0.0000020296       0.0010238931       -0.0000020296
0.0000000000       0.0000024890       -0.0000020382       0.0010238205       -0.0000020382
0.0000000000       0.0000024161       -0.0000020419       0.0010237477       -0.0000020419
0.0000000000       0.0000023433       -0.0000020408       0.0010236749       -0.0000020408
0.0000000000       0.0000022709       -0.0000020348       0.0010236024       -0.0000020348
0.0000000000       0.0000021990       -0.0000020239       0.0010235305       -0.0000020239
0.0000000000       0.0000021279       -0.0000020082       0.0010234594       -0.0000020082
0.0000000000       0.0000020580       -0.0000019875       0.0010233895       -0.0000019875
0.0000000000       0.0000019895       -0.0000019621       0.0010233210       -0.0000019621
0.0000000000       0.0000019226       -0.0000019319       0.0010232541       -0.0000019319
0.0000000000       0.0000018577       -0.0000018970       0.0010231892       -0.0000018970
0.0000000000       0.0000017949       -0.0000018575       0.0010231265       -0.0000018575
0.0000000000       0.0000017346       -0.0000018135       0.0010230662       -0.0000018135
0.0000000000       0.0000016770       -0.0000017650       0.0010230086       -0.0000017650
0.0000000000       0.0000016224       -0.0000017122       0.0010229539       -0.0000017122
0.0000000000       0.0000015710       -0.0000016553       0.0010229025       -0.0000016553
0.0000000000       0.0000015230       -0.0000015943       0.0010228545       -0.0000015943
0.0000000000       0.0000014787       -0.0000015294       0.0010228102       -0.0000015294
0.0000000000       0.0000014382       -0.0000014608       0.0010227698       -0.0000014608
0.0000000000       0.0000014020       -0.0000013886       0.0010227335       -0.0000013886
0.0000000000       0.0000013700       -0.0000013131       0.0010227015       -0.0000013131
0.0000000000       0.0000013426       -0.0000012344       0.0010226741       -0.0000012344
0.0000000000       0.0000013199       -0.0000011528       0.0010226514       -0.0000011528
0.0000000000       0.0000013022       -0.0000010685       0.0010226337       -0.0000010685
0.0000000000       0.0000012895       -0.0000009816       0.0010226210       -0.0000009816
0.0000000000       0.0000012821       -0.0000008925       0.0010226136       -0.0000008925
0.0000000000       0.0000012801       -0.0000008014       0.0010226116       -0.0000008014
0.0000000000       0.0000012836       -0.0000007086       0.0010226151       -0.0000007086
0.0000000000       0.0000012929       -0.0000006142       0.0010226244       -0.0000006142
0.0000000000       0.0000013079       -0.0000005186       0.0010226394       -0.0000005186
0.0000000000       0.0000013288       -0.0000004221       0.0010226604       -0.0000004221
0.0000000000       0.0000013558       -0.0000003250       0.0010226873       -0.0000003250
0.0000000000       0.0000013888       -0.0000002274       0.0010227203       -0.0000002274
0.0000000000       0.0000014279       -0.0000001298       0.0010227594       -0.0000001298
0.0000000000       0.0000014733       -0.0000000324       0.0010228048       -0.0000000324
0.0000000000       0.0000015248       0.0000000645       0.0010228564       0.0000000645
0.0000000000       0.0000015827       0.0000001606       0.0010229142       0.0000001606
0.0000000000       0.0000016468       0.0000002555       0.0010229783       0.0000002555
0.0000000000       0.0000017171       0.0000003490       0.0010230486       0.0000003490
0.0000000000       0.0000017937       0.0000004408       0.0010231252       0.0000004408
0.0000000000       0.0000018765       0.0000005305       0.0010232080       0.0000005305
0.0000000000       0.0000019655       0.0000006179       0.0010232970       0.0000006179
0.0000000000       0.0000020605       0.0000007026       0.0010233920       0.0000007026
0.0000000000       0.0000021616       0.0000007843       0.0010234931       0.0000007843
0.0000000000       0.0000022686       0.0000008628       0.0010236001       0.0000008628
0.0000000000       0.0000023815       0.0000009377       0.0010237130       0.0000009377
0.0000000000       0.0000025000       0.0000010088       0.0010238315       0.0000010088
0.0000000000       0.0000026241       0.0000010757       0.0010239557       0.0000010757
0.0000000000       0.0000027537       0.0000011381       0.0010240852       0.0000011381
0.0000000000       0.0000028885       0.0000011959       0.0010242200       0.0000011959
0.0000000000       0.0000030284       0.0000012486       0.0010243599       0.0000012486
0.0000000000       0.0000031732       0.0000012961       0.0010245047       0.0000012961
0.0000000000       0.0000033227       0.0000013381       0.0010246543       0.0000013381
0.0000000000       0.0000034768       0.0000013743       0.0010248083       0.0000013743
0.0000000000       0.0000036350       0.0000014046       0.0010249666       0.0000014046
0.0000000000       0.0000037974       0.0000014286       0.0010251289       0.0000014286
0.0000000000       0.0000039635       0.0000014461       0.0010252950       0.0000014461
0.0000000000       0.0000041331       0.0000014569       0.0010254646       0.0000014569
0.0000000000       0.0000043060       0.0000014609       0.0010256376       0.0000014609
0.0000000000       0.0000044819       0.0000014579       0.0010258134       0.0000014579
0.0000000000       0.0000046605       0.0000014476       0.0010259920       0.0000014476
0.0000000000       0.0000048415       0.0000014299       0.0010261730       0.0000014299
0.0000000000       0.0000050246       0.0000014046       0.0010263561       0.0000014046
0.0000000000       0.0000052095       0.0000013717       0.0010265410       0.0000013717
0.0000000000       0.0000053959       0.0000013309       0.0010267274       0.0000013309
0.0000000000       0.0000055834       0.0000012822       0.0010269149       0.0000012822
0.0000000000       0.0000057717       0.0000012255       0.0010271032       0.0000012255
0.0000000000       0.0000059605       0.0000011607       0.0010272920       0.0000011607
0.0000000000       0.0000061495       0.0000010877       0.0010274810       0.0000010877
0.0000000000       0.0000063382       0.0000010064       0.0010276697       0.0000010064
0.0000000000       0.0000065264       0.0000009169       0.0010278579       0.0000009169
0.0000000000       0.0000067137       0.0000008191       0.0010280452       0.0000008191
0.0000000000       0.0000068997       0.0000007130       0.0010282312       0.0000007130
0.0000000000       0.0000070841       0.0000005985       0.0010284156       0.0000005985
0.0000000000       0.0000072666       0.0000004758       0.0010285981       0.0000004758
0.0000000000       0.0000074467       0.0000003449       0.0010287782       0.0000003449
0.0000000000       0.0000076242       0.0000002058       0.0010289557       0.0000002058
0.0000000000       0.0000077986       0.0000000585       0.0010291301       0.0000000585
0.0000000000       0.0000079697       -0.0000000967       0.0010293012       -0.0000000967
0.0000000000       0.0000081371       -0.0000002600       0.0010294686       -0.0000002600
0.0000000000       0.0000083004       -0.0000004310       0.0010296319       -0.0000004310
0.0000000000       0.0000084593       -0.0000006097       0.0010297908       -0.0000006097
0.0000000000       0.0000086134       -0.0000007960       0.0010299449       -0.0000007960
0.0000000000       0.0000087625       -0.0000009896       0.0010300941       -0.0000009896
0.0000000000       0.0000089063       -0.0000011905       0.0010302378       -0.0000011905
0.0000000000       0.0000090443       -0.0000013984       0.0010303758       -0.0000013984
0.0000000000       0.0000091763       -0.0000016131       0.0010305079       -0.0000016131
0.0000000000       0.0000093021       -0.0000018344       0.0010306336       -0.0000018344
0.0000000000       0.0000094212       -0.0000020621       0.0010307527       -0.0000020621
0.0000000000       0.0000095335       -0.0000022960       0.0010308650       -0.0000022960
0.0000000000       0.0000096386       -0.0000025357       0.0010309701       -0.0000025357
0.0000000000       0.0000097363       -0.0000027811       0.0010310678       -0.0000027811
0.0000000000       0.0000098264       -0.0000030318       0.0010311579       -0.0000030318
0.0000000000       0.0000099086       -0.0000032875       0.0010312401       -0.0000032875
0.0000000000       0.0000099826       -0.0000035481       0.0010313142       -0.0000035481
0.0000000000       0.0000100484       -0.0000038130       0.0010313799       -0.0000038130
0.0000000000       0.0000101056       -0.0000040821       0.0010314371       -0.0000040821
0.0000000000       0.0000101540       -0.0000043550       0.0010314856       -0.0000043550
0.0000000000       0.0000101936       -0.0000046314       0.0010315251       -0.0000046314
0.0000000000       0.0000102242       -0.0000049109       0.0010315557       -0.0000049109
0.0000000000       0.0000102455       -0.0000051932       0.0010315770       -0.0000051932
0.0000000000       0.0000102575       -0.0000054780       0.0010315890       -0.0000054780
0.0000000000       0.0000102601       -0.0000057647       0.0010315916       -0.0000057647
0.0000000000       0.0000102531       -0.0000060532       0.0010315846       -0.0000060532
0.0000000000       0.0000102365       -0.0000063431       0.0010315680       -0.0000063431
0.0000000000       0.0000102101       -0.0000066338       0.0010315417       -0.0000066338
0.0000000000       0.0000101741       -0.0000069252       0.0010315056       -0.0000069252
0.0000000000       0.0000101282       -0.0000072167       0.0010314597       -0.0000072167
0.0000000000       0.0000100725       -0.0000075081       0.0010314040       -0.0000075081
0.0000000000       0.0000100070       -0.0000077989       0.0010313385       -0.0000077989
0.0000000000       0.0000099317       -0.0000080887       0.0010312632       -0.0000080887
0.0000000000       0.0000098466       -0.0000083772       0.0010311781       -0.0000083772
0.0000000000       0.0000097518       -0.0000086640       0.0010310833       -0.0000086640
0.0000000000       0.0000096472       -0.0000089487       0.0010309788       -0.0000089487
0.0000000000       0.0000095331       -0.0000092310       0.0010308646       -0.0000092310
0.0000000000       0.0000094094       -0.0000095103       0.0010307410       -0.0000095103
0.0000000000       0.0000092764       -0.0000097865       0.0010306079       -0.0000097865
0.0000000000       0.0000091340       -0.0000100591       0.0010304655       -0.0000100591
0.0000000000       0.0000089825       -0.0000103278       0.0010303140       -0.0000103278
0.0000000000       0.0000088219       -0.0000105921       0.0010301535       -0.0000105921
0.0000000000       0.0000086526       -0.0000108518       0.0010299841       -0.0000108518
0.0000000000       0.0000084745       -0.0000111066       0.0010298060       -0.0000111066
0.0000000000       0.0000082880       -0.0000113560       0.0010296195       -0.0000113560
0.0000000000       0.0000080932       -0.0000115998       0.0010294247       -0.0000115998
0.0000000000       0.0000078904       -0.0000118376       0.0010292219       -0.0000118376
0.0000000000       0.0000076798       -0.0000120691       0.0010290113       -0.0000120691
0.0000000000       0.0000074616       -0.0000122941       0.0010287931       -0.0000122941
0.0000000000       0.0000072361       -0.0000125123       0.0010285677       -0.0000125123
0.0000000000       0.0000070036       -0.0000127233       0.0010283351       -0.0000127233
0.0000000000       0.0000067644       -0.0000129270       0.0010280959       -0.0000129270
0.0000000000       0.0000065187       -0.0000131230       0.0010278502       -0.0000131230
0.0000000000       0.0000062668       -0.0000133112       0.0010275983       -0.0000133112
0.0000000000       0.0000060091       -0.0000134913       0.0010273406       -0.0000134913
0.0000000000       0.0000057458       -0.0000136630       0.0010270774       -0.0000136630
0.0000000000       0.0000054774       -0.0000138263       0.0010268089       -0.0000138263
0.0000000000       0.0000052041       -0.0000139808       0.0010265357       -0.0000139808
0.0000000000       0.0000049263       -0.0000141266       0.0010262578       -0.0000141266
0.0000000000       0.0000046444       -0.0000142633       0.0010259759       -0.0000142633
0.0000000000       0.0000043586       -0.0000143908       0.0010256901       -0.0000143908
0.0000000000       0.0000040694       -0.0000145091       0.0010254009       -0.0000145091
0.0000000000       0.0000037771       -0.0000146179       0.0010251086       -0.0000146179
0.0000000000       0.0000034820       -0.0000147173       0.0010248136       -0.0000147173
0.0000000000       0.0000031847       -0.0000148072       0.0010245162       -0.0000148072
0.0000000000       0.0000028854       -0.0000148874       0.0010242169       -0.0000148874
0.0000000000       0.0000025844       -0.0000149579       0.0010239160       -0.0000149579
0.0000000000       0.0000022823       -0.0000150187       0.0010236138       -0.0000150187
0.0000000000       0.0000019793       -0.0000150698       0.0010233109       -0.0000150698
0.0000000000       0.0000016759       -0.0000151112       0.0010230074       -0.0000151112
0.0000000000       0.0000013724       -0.0000151429       0.0010227039       -0.0000151429
0.0000000000       0.0000010692       -0.0000151649       0.0010224007       -0.0000151649
0.0000000000       0.0000007667       -0.0000151773       0.0010220982       -0.0000151773
0.0000000000       0.0000004652       -0.0000151801       0.0010217967       -0.0000151801
0.0000000000       0.0000001651       -0.0000151734       0.0010214966       -0.0000151734
0.0000000000       -0.0000001333       -0.0000151573       0.0010211983       -0.0000151573
0.0000000000       -0.0000004295       -0.0000151319       0.0010209021       -0.0000151319
0.0000000000       -0.0000007232       -0.0000150974       0.0010206083       -0.0000150974
0.0000000000       -0.0000010141       -0.0000150538       0.0010203174       -0.0000150538
0.0000000000       -0.0000013018       -0.0000150014       0.0010200297       -0.0000150014
0.0000000000       -0.0000015861       -0.0000149402       0.0010197454       -0.0000149402
0.0000000000       -0.0000018666       -0.0000148705       0.0010194650       -0.0000148705
0.0000000000       -0.0000021429       -0.0000147924       0.0010191886       -0.0000147924
0.0000000000       -0.0000024147       -0.0000147062       0.0010189168       -0.0000147062
0.0000000000       -0.0000026819       -0.0000146120       0.0010186496       -0.0000146120
0.0000000000       -0.0000029440       -0.0000145101       0.0010183875       -0.0000145101
0.0000000000       -0.0000032009       -0.0000144008       0.0010181307       -0.0000144008
0.0000000000       -0.0000034521       -0.0000142842       0.0010178794       -0.0000142842
0.0000000000       -0.0000036976       -0.0000141607       0.0010176339       -0.0000141607
0.0000000000       -0.0000039370       -0.0000140305       0.0010173945       -0.0000140305
0.0000000000       -0.0000041701       -0.0000138938       0.0010171614       -0.0000138938
0.0000000000       -0.0000043967       -0.0000137510       0.0010169348       -0.0000137510
0.0000000000       -0.0000046166       -0.0000136024       0.0010167149       -0.0000136024
0.0000000000       -0.0000048297       -0.0000134482       0.0010165019       -0.0000134482
0.0000000000       -0.0000050356       -0.0000132888       0.0010162959       -0.0000132888
0.0000000000       -0.0000052343       -0.0000131245       0.0010160972       -0.0000131245
0.0000000000       -0.0000054256       -0.0000129556       0.0010159059       -0.0000129556
0.0000000000       -0.0000056094       -0.0000127824       0.0010157221       -0.0000127824
0.0000000000       -0.0000057855       -0.0000126053       0.0010155460       -0.0000126053
0.0000000000       -0.0000059539       -0.0000124245       0.0010153777       -0.0000124245
0.0000000000       -0.0000061144       -0.0000122405       0.0010152171       -0.0000122405
0.0000000000       -0.0000062670       -0.0000120535       0.0010150645       -0.0000120535
0.0000000000       -0.0000064116       -0.0000118640       0.0010149199       -0.0000118640
0.0000000000       -0.0000065481       -0.0000116721       0.0010147834       -0.0000116721
0.0000000000       -0.0000066766       -0.0000114784       0.0010146549       -0.0000114784
0.0000000000       -0.0000067970       -0.0000112831       0.0010145345       -0.0000112831
0.0000000000       -0.0000069093       -0.0000110865       0.0010144222       -0.0000110865
0.0000000000       -0.0000070135       -0.0000108891       0.0010143181       -0.0000108891
0.0000000000       -0.0000071096       -0.0000106911       0.0010142219       -0.0000106911
0.0000000000       -0.0000071977       -0.0000104929       0.0010141338       -0.0000104929
0.0000000000       -0.0000072778       -0.0000102948       0.0010140537       -0.0000102948
0.0000000000       -0.0000073500       -0.0000100971       0.0010139815       -0.0000100971
0.0000000000       -0.0000074143       -0.0000099002       0.0010139172       -0.0000099002
0.0000000000       -0.0000074709       -0.0000097044       0.0010138606       -0.0000097044
0.0000000000       -0.0000075199       -0.0000095100       0.0010138116       -0.0000095100
0.0000000000       -0.0000075614       -0.0000093173       0.0010137702       -0.0000093173
0.0000000000       -0.0000075954       -0.0000091266       0.0010137361       -0.0000091266
0.0000000000       -0.0000076222       -0.0000089382       0.0010137093       -0.0000089382
0.0000000000       -0.0000076420       -0.0000087523       0.0010136895       -0.0000087523
0.0000000000       -0.0000076548       -0.0000085693       0.0010136767       -0.0000085693
0.0000000000       -0.0000076608       -0.0000083895       0.0010136707       -0.0000083895
0.0000000000       -0.0000076603       -0.0000082130       0.0010136712       -0.0000082130
0.0000000000       -0.0000076535       -0.0000080402       0.0010136780       -0.0000080402
0.0000000000       -0.0000076405       -0.0000078713       0.0010136911       -0.0000078713
0.0000000000       -0.0000076215       -0.0000077064       0.0010137100       -0.0000077064
0.0000000000       -0.0000075968       -0.0000075459       0.0010137347       -0.0000075459
0.0000000000       -0.0000075667       -0.0000073899       0.0010137648       -0.0000073899
0.0000000000       -0.0000075313       -0.0000072387       0.0010138002       -0.0000072387
0.0000000000       -0.0000074909       -0.0000070924       0.0010138406       -0.0000070924
0.0000000000       -0.0000074458       -0.0000069512       0.0010138857       -0.0000069512
0.0000000000       -0.0000073962       -0.0000068152       0.0010139353       -0.0000068152
0.0000000000       -0.0000073424       -0.0000066847       0.0010139891       -0.0000066847
0.0000000000       -0.0000072847       -0.0000065597       0.0010140468       -0.0000065597
0.0000000000       -0.0000072233       -0.0000064404       0.0010141082       -0.0000064404
0.0000000000       -0.0000071586       -0.0000063268       0.0010141729       -0.0000063268
0.0000000000       -0.0000070907       -0.0000062192       0.0010142408       -0.0000062192
0.0000000000       -0.0000070200       -0.0000061175       0.0010143115       -0.0000061175
0.0000000000       -0.0000069469       -0.0000060219       0.0010143847       -0.0000060219
0.0000000000       -0.0000068714       -0.0000059324       0.0010144601       -0.0000059324
0.0000000000       -0.0000067941       -0.0000058490       0.0010145374       -0.0000058490
0.0000000000       -0.0000067151       -0.0000057719       0.0010146164       -0.0000057719
0.0000000000       -0.0000066347       -0.0000057009       0.0010146968       -0.0000057009
0.0000000000       -0.0000065533       -0.0000056362       0.0010147783       -0.0000056362
0.0000000000       -0.0000064710       -0.0000055777       0.0010148605       -0.0000055777
0.0000000000       -0.0000063883       -0.0000055254       0.0010149432       -0.0000055254
0.0000000000       -0.0000063054       -0.0000054793       0.0010150261       -0.0000054793
0.0000000000       -0.0000062225       -0.0000054394       0.0010151090       -0.0000054394
0.0000000000       -0.0000061400       -0.0000054055       0.0010151915       -0.0000054055
0.0000000000       -0.0000060581       -0.0000053777       0.0010152734       -0.0000053777
0.0000000000       -0.0000059771       -0.0000053558       0.0010153544       -0.0000053558
0.0000000000       -0.0000058973       -0.0000053398       0.0010154342       -0.0000053398
0.0000000000       -0.0000058189       -0.0000053295       0.0010155127       -0.0000053295
0.0000000000       -0.0000057421       -0.0000053250       0.0010155894       -0.0000053250
0.0000000000       -0.0000056672       -0.0000053259       0.0010156643       -0.0000053259
0.0000000000       -0.0000055946       -0.0000053323       0.0010157370       -0.0000053323
0.0000000000       -0.0000055243       -0.0000053439       0.0010158073       -0.0000053439
0.0000000000       -0.0000054566       -0.0000053607       0.0010158750       -0.0000053607
0.0000000000       -0.0000053917       -0.0000053825       0.0010159398       -0.0000053825
0.0000000000       -0.0000053299       -0.0000054090       0.0010160016       -0.0000054090
0.0000000000       -0.0000052713       -0.0000054402       0.0010160602       -0.0000054402
0.0000000000       -0.0000052162       -0.0000054759       0.0010161154       -0.0000054759
0.0000000000       -0.0000051646       -0.0000055158       0.0010161669       -0.0000055158
0.0000000000       -0.0000051169       -0.0000055598       0.0010162146       -0.0000055598
0.0000000000       -0.0000050731       -0.0000056076       0.0010162584       -0.0000056076
0.0000000000       -0.0000050334       -0.0000056591       0.0010162981       -0.0000056591
0.0000000000       -0.0000049980       -0.0000057141       0.0010163336       -0.0000057141
0.0000000000       -0.0000049669       -0.0000057723       0.0010163646       -0.0000057723
0.0000000000       -0.0000049403       -0.0000058336       0.0010163912       -0.0000058336
0.0000000000       -0.0000049184       -0.0000058976       0.0010164131       -0.0000058976
0.0000000000       -0.0000049012       -0.0000059641       0.0010164303       -0.0000059641
0.0000000000       -0.0000048888       -0.0000060331       0.0010164427       -0.0000060331
0.0000000000       -0.0000048813       -0.0000061040       0.0010164503       -0.0000061040
0.0000000000       -0.0000048787       -0.0000061769       0.0010164528       -0.0000061769
0.0000000000       -0.0000048812       -0.0000062514       0.0010164504       -0.0000062514
0.0000000000       -0.0000048887       -0.0000063272       0.0010164428       -0.0000063272
0.0000000000       -0.0000049013       -0.0000064042       0.0010164302       -0.0000064042
0.0000000000       -0.0000049190       -0.0000064822       0.0010164125       -0.0000064822
0.0000000000       -0.0000049419       -0.0000065607       0.0010163896       -0.0000065607
0.0000000000       -0.0000049699       -0.0000066397       0.0010163616       -0.0000066397
0.0000000000       -0.0000050031       -0.0000067190       0.0010163284       -0.0000067190
0.0000000000       -0.0000050414       -0.0000067981       0.0010162901       -0.0000067981
0.0000000000       -0.0000050848       -0.0000068770       0.0010162467       -0.0000068770
0.0000000000       -0.0000051333       -0.0000069554       0.0010161982       -0.0000069554
0.0000000000       -0.0000051867       -0.0000070331       0.0010161448       -0.0000070331
0.0000000000       -0.0000052452       -0.0000071098       0.0010160863       -0.0000071098
0.0000000000       -0.0000053085       -0.0000071854       0.0010160230       -0.0000071854
0.0000000000       -0.0000053766       -0.0000072596       0.0010159549       -0.0000072596
0.0000000000       -0.0000054495       -0.0000073322       0.0010158820       -0.0000073322
0.0000000000       -0.0000055270       -0.0000074031       0.0010158045       -0.0000074031
0.0000000000       -0.0000056091       -0.0000074719       0.0010157224       -0.0000074719
0.0000000000       -0.0000056956       -0.0000075386       0.0010156359       -0.0000075386
0.0000000000       -0.0000057865       -0.0000076029       0.0010155450       -0.0000076029
0.0000000000       -0.0000058815       -0.0000076647       0.0010154500       -0.0000076647
0.0000000000       -0.0000059806       -0.0000077238       0.0010153509       -0.0000077238
0.0000000000       -0.0000060837       -0.0000077800       0.0010152479       -0.0000077800
0.0000000000       -0.0000061905       -0.0000078331       0.0010151410       -0.0000078331
0.0000000000       -0.0000063010       -0.0000078831       0.0010150305       -0.0000078831
0.0000000000       -0.0000064149       -0.0000079298       0.0010149166       -0.0000079298
0.0000000000       -0.0000065322       -0.0000079730       0.0010147993       -0.0000079730
0.0000000000       -0.0000066527       -0.0000080127       0.0010146788       -0.0000080127
0.0000000000       -0.0000067762       -0.0000080486       0.0010145553       -0.0000080486
0.0000000000       -0.0000069025       -0.0000080807       0.0010144290       -0.0000080807
0.0000000000       -0.0000070315       -0.0000081089       0.0010143000       -0.0000081089
0.0000000000       -0.0000071629       -0.0000081331       0.0010141686       -0.0000081331
0.0000000000       -0.0000072967       -0.0000081533       0.0010140348       -0.0000081533
0.0000000000       -0.0000074326       -0.0000081692       0.0010138990       -0.0000081692
0.0000000000       -0.0000075704       -0.0000081810       0.0010137611       -0.0000081810
0.0000000000       -0.0000077099       -0.0000081884       0.0010136216       -0.0000081884
0.0000000000       -0.0000078511       -0.0000081915       0.0010134805       -0.0000081915
0.0000000000       -0.0000079936       -0.0000081903       0.0010133380       -0.0000081903
0.0000000000       -0.0000081373       -0.0000081846       0.0010131943       -0.0000081846
0.0000000000       -0.0000082820       -0.0000081745       0.0010130496       -0.0000081745
0.0000000000       -0.0000084275       -0.0000081600       0.0010129040       -0.0000081600
0.0000000000       -0.0000085736       -0.0000081410       0.0010127579       -0.0000081410
0.0000000000       -0.0000087202       -0.0000081175       0.0010126113       -0.0000081175
0.0000000000       -0.0000088671       -0.0000080896       0.0010124644       -0.0000080896
0.0000000000       -0.0000090141       -0.0000080573       0.0010123174       -0.0000080573
0.0000000000       -0.0000091610       -0.0000080206       0.0010121705       -0.0000080206
0.0000000000       -0.0000093077       -0.0000079795       0.0010120239       -0.0000079795
0.0000000000       -0.0000094539       -0.0000079342       0.0010118776       -0.0000079342
0.0000000000       -0.0000095995       -0.0000078845       0.0010117320       -0.0000078845
0.0000000000       -0.0000097444       -0.0000078306       0.0010115871       -0.0000078306
0.0000000000       -0.0000098883       -0.0000077725       0.0010114432       -0.0000077725
0.0000000000       -0.0000100312       -0.0000077104       0.0010113003       -0.0000077104
0.0000000000       -0.0000101729       -0.0000076442       0.0010111586       -0.0000076442
0.0000000000       -0.0000103132       -0.0000075740       0.0010110183       -0.0000075740
0.0000000000       -0.0000104520       -0.0000075001       0.0010108795       -0.0000075001
0.0000000000       -0.0000105892       -0.0000074223       0.0010107423       -0.0000074223
0.0000000000       -0.0000107246       -0.0000073409       0.0010106069       -0.0000073409
0.0000000000       -0.0000108581       -0.0000072559       0.0010104734       -0.0000072559
0.0000000000       -0.0000109896       -0.0000071674       0.0010103419       -0.0000071674
0.0000000000       -0.0000111190       -0.0000070756       0.0010102125       -0.0000070756
0.0000000000       -0.0000112462       -0.0000069805       0.0010100853       -0.0000069805
0.0000000000       -0.0000113711       -0.0000068823       0.0010099604       -0.0000068823
0.0000000000       -0.0000114935       -0.0000067810       0.0010098380       -0.0000067810
0.0000000000       -0.0000116135       -0.0000066769       0.0010097180       -0.0000066769
0.0000000000       -0.0000117309       -0.0000065700       0.0010096006       -0.0000065700
0.0000000000       -0.0000118456       -0.0000064604       0.0010094859       -0.0000064604
0.0000000000       -0.0000119576       -0.0000063483       0.0010093739       -0.0000063483
0.0000000000       -0.0000120669       -0.0000062339       0.0010092647       -0.0000062339
0.0000000000       -0.0000121733       -0.0000061171       0.0010091582       -0.0000061171
0.0000000000       -0.0000122768       -0.0000059982       0.0010090547       -0.0000059982
0.0000000000       -0.0000123774       -0.0000058773       0.0010089541       -0.0000058773
0.0000000000       -0.0000124751       -0.0000057546       0.0010088564       -0.0000057546
0.0000000000       -0.0000125698       -0.0000056300       0.0010087617       -0.0000056300
0.0000000000       -0.0000126615       -0.0000055039       0.0010086700       -0.0000055039
