# Time    F_t_Re (QM_E17)      F_t_Im (QM_E17)       F_t_Re_erf       F_t_Im_erf  
0.00000000000017100000        0.604238        -0.006634         0.067861         -0.006948     
0.00000000000017200000        0.603157        -0.008963         0.066780         -0.009277     
0.00000000000017300000        0.601928        -0.011173         0.065552         -0.011487     
0.00000000000017400000        0.600562        -0.013259         0.064185         -0.013573     
0.00000000000017500000        0.599067        -0.015218         0.062690         -0.015531     
0.00000000000017600000        0.597453        -0.017045         0.061077         -0.017359     
0.00000000000017700000        0.595732        -0.018739         0.059356         -0.019053     
0.00000000000017800000        0.593913        -0.020297         0.057536         -0.020611     
0.00000000000017900000        0.592006        -0.021718         0.055630         -0.022032     
0.00000000000018000000        0.590022        -0.023001         0.053645         -0.023315     
0.00000000000018100000        0.587970        -0.024146         0.051594         -0.024460     
0.00000000000018200000        0.585862        -0.025152         0.049485         -0.025466     
0.00000000000018300000        0.583706        -0.026020         0.047329         -0.026334     
0.00000000000018400000        0.581512        -0.026752         0.045135         -0.027066     
0.00000000000018500000        0.579290        -0.027348         0.042914         -0.027662     
0.00000000000018600000        0.577050        -0.027810         0.040673         -0.028124     
0.00000000000018700000        0.574800        -0.028140         0.038423         -0.028454     
0.00000000000018800000        0.572549        -0.028341         0.036172         -0.028655     
0.00000000000018900000        0.570305        -0.028415         0.033929         -0.028729     
0.00000000000019000000        0.568077        -0.028366         0.031701         -0.028680     
0.00000000000019100000        0.565873        -0.028196         0.029497         -0.028510     
0.00000000000019200000        0.563700        -0.027909         0.027324         -0.028223     
0.00000000000019300000        0.561565        -0.027509         0.025189         -0.027823     
0.00000000000019400000        0.559476        -0.026999         0.023099         -0.027313     
0.00000000000019500000        0.557438        -0.026384         0.021062         -0.026697     
0.00000000000019600000        0.555459        -0.025666         0.019082         -0.025980     
0.00000000000019700000        0.553543        -0.024851         0.017167         -0.025165     
0.00000000000019800000        0.551697        -0.023943         0.015321         -0.024257     
0.00000000000019900000        0.549926        -0.022945         0.013550         -0.023259     
0.00000000000020000000        0.548235        -0.021863         0.011858         -0.022177     
0.00000000000020100000        0.546628        -0.020699         0.010252         -0.021013     
0.00000000000020200000        0.545110        -0.019460         0.008734         -0.019774     
