# FQM_w,     FQM_I,     DCL_I,     ACL_I
-16.990000       -0.000063       -0.011288       -0.000042
-16.980000       -0.000061       -0.009756       -0.000040
-16.970000       -0.000059       -0.007352       -0.000038
-16.960000       -0.000057       -0.004290       -0.000035
-16.950000       -0.000055       -0.000843       -0.000033
-16.940000       -0.000053       0.002681       -0.000031
-16.930000       -0.000052       0.005967       -0.000030
-16.920000       -0.000051       0.008722       -0.000029
-16.910000       -0.000050       0.010699       -0.000028
-16.900000       -0.000051       0.011721       -0.000029
-16.890000       -0.000051       0.011695       -0.000029
-16.880000       -0.000052       0.010624       -0.000031
-16.870000       -0.000053       0.008602       -0.000032
-16.860000       -0.000055       0.005810       -0.000034
-16.850000       -0.000056       0.002496       -0.000036
-16.840000       -0.000057       -0.001044       -0.000038
-16.830000       -0.000058       -0.004493       -0.000039
-16.820000       -0.000059       -0.007544       -0.000040
-16.810000       -0.000059       -0.009924       -0.000040
-16.800000       -0.000059       -0.011419       -0.000040
-16.790000       -0.000058       -0.011895       -0.000039
-16.780000       -0.000056       -0.011309       -0.000037
-16.770000       -0.000055       -0.009712       -0.000035
-16.760000       -0.000053       -0.007247       -0.000033
-16.750000       -0.000051       -0.004133       -0.000031
-16.740000       -0.000049       -0.000648       -0.000029
-16.730000       -0.000047       0.002897       -0.000027
-16.720000       -0.000046       0.006185       -0.000026
-16.710000       -0.000045       0.008923       -0.000025
-16.700000       -0.000044       0.010864       -0.000024
-16.690000       -0.000044       0.011836       -0.000025
-16.680000       -0.000045       0.011751       -0.000025
-16.670000       -0.000046       0.010615       -0.000027
-16.660000       -0.000047       0.008529       -0.000028
-16.650000       -0.000049       0.005679       -0.000030
-16.640000       -0.000050       0.002320       -0.000032
-16.630000       -0.000051       -0.001250       -0.000034
-16.620000       -0.000052       -0.004712       -0.000035
-16.610000       -0.000053       -0.007755       -0.000036
-16.600000       -0.000053       -0.010108       -0.000036
-16.590000       -0.000053       -0.011560       -0.000036
-16.580000       -0.000052       -0.011980       -0.000035
-16.570000       -0.000051       -0.011330       -0.000034
-16.560000       -0.000049       -0.009668       -0.000032
-16.550000       -0.000047       -0.007141       -0.000030
-16.540000       -0.000045       -0.003974       -0.000027
-16.530000       -0.000043       -0.000450       -0.000025
-16.520000       -0.000041       0.003116       -0.000023
-16.510000       -0.000040       0.006406       -0.000022
-16.500000       -0.000039       0.009126       -0.000021
-16.490000       -0.000039       0.011033       -0.000021
-16.480000       -0.000039       0.011954       -0.000021
-16.470000       -0.000039       0.011808       -0.000022
-16.460000       -0.000041       0.010606       -0.000023
-16.450000       -0.000042       0.008455       -0.000025
-16.440000       -0.000043       0.005547       -0.000027
